epoch,1,2,3,4,5,6,7,8,9,10
29,-7.748755773173561,-7.6104742016064835,-7.436898747198634,-7.779123647977171,-7.613676269215968,-7.578034631385673,-7.503095718227632,-7.795991256078278,-7.424400108597591,-7.6887883166217375
30,-7.708557227602006,-7.594139908488639,-7.424412578906937,-7.718089998624277,-7.644772194736887,-7.57643858921788,-7.560908199572421,-7.843413430018914,-7.316599778807261,-7.70877192866159
31,-7.694352834295866,-7.541097727197423,-7.426114978816095,-7.649234494071657,-7.703393743288794,-7.548490545757097,-7.583504179549712,-7.859560589111123,-7.334807873381729,-7.698386315632064
32,-7.617426937236357,-7.541863378850802,-7.437092994753117,-7.586439750079226,-7.714108335383154,-7.451856791540216,-7.622670611763223,-7.844551290950863,-7.39210014737956,-7.723325044613879
33,-7.524408543410973,-7.585017234948692,-7.50375467258272,-7.599867530273165,-7.683673094589741,-7.435835615295106,-7.588851895337858,-7.816498885116293,-7.448951246005762,-7.749292682817309
34,-7.541397163335407,-7.5638681100765375,-7.4827188860212095,-7.5824756206315795,-7.733713843499383,-7.392060950257386,-7.628523549201194,-7.809800205499964,-7.373990597353605,-7.684475161128251
35,-7.482123031417952,-7.564839145970348,-7.474233434566606,-7.581665654873252,-7.734806159333532,-7.424755460474421,-7.610955434435194,-7.770237109833155,-7.392138938373263,-7.689710227901116
36,-7.5302828971926035,-7.5537153018724625,-7.423784510841599,-7.616495969513033,-7.745775194132338,-7.416395386278849,-7.596071541407102,-7.803507404660727,-7.348500538717503,-7.658202162812379
37,-7.492646137602246,-7.614781239030735,-7.439993270944911,-7.604266865063132,-7.792525789243525,-7.436478334862568,-7.54974194402819,-7.773241168156262,-7.344662647138575,-7.613704570006561
38,-7.477038722377093,-7.588297577054564,-7.473988089002593,-7.570133625315864,-7.709208327070873,-7.512008548866352,-7.531793323700566,-7.800573087359309,-7.258837091359079,-7.602550785320695
39,-7.406033236806595,-7.549091622463624,-7.493338343181233,-7.618893019776654,-7.692431018257108,-7.557553189840537,-7.532784142279789,-7.821511981536585,-7.272992530111677,-7.658684702039904
40,-7.4193675302266,-7.606274710583161,-7.587682097557885,-7.642255869912175,-7.709684320879833,-7.547111194107475,-7.549858300431853,-7.784095040189582,-7.31843391266848,-7.6086307764491075
41,-7.4973372418459965,-7.571265154358433,-7.539839837106216,-7.486072633231893,-7.639980470447579,-7.537475786432678,-7.537150733492463,-7.807144622354738,-7.273178897733362,-7.678500556679137
42,-7.465520434613458,-7.585370356464354,-7.565728885348792,-7.441066364649887,-7.643740399109123,-7.567443425538008,-7.576197077848108,-7.775507093890883,-7.323478358257539,-7.607711661480478
43,-7.445162431575133,-7.618443951825912,-7.606920834542365,-7.39479832649689,-7.675723680526625,-7.6532392613280384,-7.59611614707215,-7.736260049356349,-7.353021576131456,-7.640041721155323
44,-7.406065085651925,-7.577212633097356,-7.669854113739098,-7.444360327178866,-7.678056378119546,-7.726350074540918,-7.64453177506387,-7.755026476060285,-7.31753257654943,-7.70607131494467
45,-7.461100248187505,-7.5318689980405775,-7.708603813114794,-7.420778179889518,-7.686441207258957,-7.731607026867036,-7.659715179111538,-7.731212007650774,-7.373656751311406,-7.795152664140109
46,-7.51794606350686,-7.516623677493738,-7.637414716542712,-7.425965516838683,-7.679691628254504,-7.73945290244335,-7.667977179332381,-7.723241044933596,-7.342336177673576,-7.776600605050957
47,-7.46814693948761,-7.48100683870155,-7.620556940481302,-7.427960801087716,-7.642989387545804,-7.738699251443879,-7.711890089767722,-7.757067270820739,-7.368108949807107,-7.759099191528096
48,-7.468216298374013,-7.519137091098956,-7.527109707529705,-7.446076061604475,-7.679048481386824,-7.77443729458999,-7.650689495494058,-7.715473592066307,-7.366102115469138,-7.779549413767231
49,-7.477214041605631,-7.497286124825504,-7.563366074106034,-7.446450474494499,-7.654791831411917,-7.719540940384669,-7.675368597360819,-7.648684658101392,-7.354983456943792,-7.807497645998766
50,-7.439908554493502,-7.443301705544801,-7.582285280272734,-7.463998091300752,-7.610599652066153,-7.738627186152326,-7.679007443623424,-7.752755954437719,-7.417596225388609,-7.786635179167146
51,-7.439725352578763,-7.453346145134344,-7.607269757201241,-7.426397261791318,-7.62101601897822,-7.689465253141554,-7.636757955503054,-7.7441960340414,-7.401480967174975,-7.85637840519731
52,-7.500300258356848,-7.401879971365229,-7.576455930305171,-7.467538279421996,-7.608176847427587,-7.6745018244046515,-7.608347090940532,-7.808267942627982,-7.431054856730322,-7.839151873941885
53,-7.522001976215647,-7.426066592584847,-7.631834710340597,-7.421626125291136,-7.57901177467451,-7.687112580910249,-7.586785590621102,-7.769960120682248,-7.4432900811882945,-7.905566723739842
54,-7.525556307425485,-7.422741512778637,-7.578014890916999,-7.403351491292643,-7.559336810784413,-7.585136899556703,-7.566137572177411,-7.795005143423574,-7.419538292532062,-7.934726142428786
55,-7.497958626740579,-7.48918338752667,-7.492596313331552,-7.423348438441082,-7.543169710748613,-7.621638425225141,-7.652966751064973,-7.723909440769,-7.383543611768542,-7.989444822178914
56,-7.529635562982391,-7.46382381948205,-7.536130431964093,-7.489502980690498,-7.550241722101532,-7.562446304990656,-7.714590110879071,-7.6945694966605345,-7.444667745131808,-7.887031270753838
57,-7.54313866721365,-7.463775823914448,-7.602857419750809,-7.545836528682054,-7.512204499666653,-7.609558844698296,-7.657311693293923,-7.72883270404617,-7.477933950760368,-7.886004260384087
58,-7.552127042534346,-7.446654368884989,-7.5774158777888925,-7.620045674984766,-7.503112047416559,-7.591766111853748,-7.690858094234099,-7.755203304529548,-7.403484388095903,-7.900920724239374
59,-7.556646176037899,-7.424076994114047,-7.600632155237506,-7.622103176304424,-7.550490506228656,-7.587137124912679,-7.664009617768453,-7.817873100078491,-7.444070006803033,-7.9142717177764705
60,-7.581900913251096,-7.407073888078253,-7.610391553776978,-7.659231513455575,-7.522741768610263,-7.560717947561203,-7.593287431055082,-7.790760450087526,-7.405664049584874,-7.864735641031252
61,-7.553572458705139,-7.402827422968768,-7.641250560937026,-7.634334387916794,-7.561426955725388,-7.514265472444416,-7.644091914613696,-7.767208990322005,-7.416992083674907,-7.793540082046333
62,-7.592137871518727,-7.406136650000715,-7.6459439969872065,-7.65515192579744,-7.558177623299702,-7.383844727154566,-7.659161226901702,-7.824424800069297,-7.448254455959363,-7.766826780853822
63,-7.588744836095641,-7.466755104738383,-7.641407916360231,-7.633458819243399,-7.594682426867499,-7.372014254062462,-7.611982926701733,-7.842773874575318,-7.441265860580598,-7.773133509239681
64,-7.6212213923795185,-7.463345019998602,-7.668333528948805,-7.617453829252724,-7.6009843648252655,-7.410136542981981,-7.581344753132395,-7.829662748060604,-7.452934695094405,-7.802579820280754
65,-7.5926484655555155,-7.422493220202576,-7.5367478899576605,-7.590512417192074,-7.611323648871476,-7.381915800322274,-7.620610420137086,-7.840630084718661,-7.470792621234927,-7.748789225149362
66,-7.6672797783980915,-7.372546431884963,-7.498890111960019,-7.514541858182679,-7.690397563151258,-7.434939419056408,-7.606022368672788,-7.788421136003259,-7.471659707873889,-7.77646013688781
67,-7.663018508359345,-7.299280439858243,-7.529552605912555,-7.482198294888743,-7.673969725421017,-7.40970316799186,-7.690365636125012,-7.747096182568501,-7.477257987076662,-7.749465506968118
68,-7.608680190901584,-7.301168483272047,-7.452565096880207,-7.499731191961208,-7.711575841969527,-7.422214988892524,-7.667485778816078,-7.796020970612718,-7.518033918223447,-7.755098789566403
69,-7.612812061037646,-7.321566725611787,-7.460919998931992,-7.3986632135123696,-7.658636342904336,-7.411121152474474,-7.579838883270475,-7.833815613809376,-7.509626117294789,-7.774608307418157
70,-7.670713263708229,-7.291126185718985,-7.416707114139795,-7.426086686670159,-7.631326813282106,-7.397607497673123,-7.559754114383122,-7.919450601121696,-7.450179217074442,-7.76397894265277
71,-7.664181600447314,-7.315443512227824,-7.399261849620318,-7.486608992623069,-7.678316080274879,-7.402163832399254,-7.569606541563506,-8.001137151307839,-7.39989833828147,-7.734220445956589
72,-7.672678659677708,-7.310982323024924,-7.414371885479445,-7.449467605384105,-7.721795310411765,-7.402368031657821,-7.542650730456073,-7.9942388947979985,-7.3867749530116,-7.729200871326649
73,-7.737502798359786,-7.313573489646351,-7.4084318737359425,-7.434500194157988,-7.784865581622791,-7.3197570635045235,-7.572571891806976,-8.001977126747382,-7.413160372105914,-7.737353673934182
74,-7.749416222253286,-7.285473641843306,-7.4186533457586865,-7.462911929428563,-7.767885362155731,-7.2842479324183484,-7.566924122478414,-7.970899302093469,-7.411773910640303,-7.723574035093836
75,-7.850033949949909,-7.270965140319513,-7.390564497877618,-7.472755258752417,-7.755975291726998,-7.280908132135051,-7.533643287409685,-7.944863220490863,-7.3519833908782255,-7.712708749852315
76,-7.79156411931217,-7.245452226385684,-7.390654482536813,-7.471532940458927,-7.7560874195100755,-7.305261052336476,-7.489392240690662,-7.916019832580808,-7.367027388893398,-7.732849305428316
77,-7.703718034515962,-7.180852474143894,-7.406470254580937,-7.450750404053878,-7.691108320911351,-7.311818530818262,-7.527260120061301,-7.943817472899759,-7.384282625311714,-7.643054975988745
78,-7.733645472783137,-7.164514755344393,-7.474871829210076,-7.422413082731009,-7.745038637865587,-7.355469767808104,-7.575243944882978,-7.909209607012216,-7.399270411773771,-7.6298470346666045
79,-7.724042676509932,-7.21802447078277,-7.44675480267144,-7.485676626298645,-7.813628113073349,-7.354456974787764,-7.532848038348411,-7.86810784462946,-7.371553745127671,-7.603817158444202
80,-7.688948532153449,-7.261422691786738,-7.442284053415416,-7.478717000138896,-7.750992406999314,-7.347078713099241,-7.504347030985768,-7.850231363982743,-7.36322470459173,-7.607011070549027
81,-7.668706041811742,-7.265372035952913,-7.468723341226522,-7.445162554298793,-7.684958939495356,-7.37961104223973,-7.606331434495269,-7.856151947506923,-7.375853967341843,-7.561797481110472
82,-7.615842276225869,-7.275802162929772,-7.508136602722179,-7.455215109985198,-7.705524600300466,-7.3398925150016945,-7.689663181072673,-7.844109809018444,-7.418565776028068,-7.574336904603723
83,-7.597392153129666,-7.303589966149568,-7.479809742160443,-7.480851502704919,-7.673654155291145,-7.361176626890099,-7.630954491962168,-7.749161943460916,-7.41089627434853,-7.574726493126418
84,-7.614189946162625,-7.298992510925728,-7.496398492695439,-7.48561551569805,-7.680623793608565,-7.326650905394513,-7.655092154632459,-7.7338527709791585,-7.392826959808538,-7.5433675896338706
85,-7.585388005860409,-7.320312132999537,-7.466578661448843,-7.570060353677508,-7.720046348947779,-7.340459802806056,-7.690733299221109,-7.730364757340166,-7.504417069069476,-7.484619680111967
86,-7.651332106268649,-7.345854467242066,-7.443801133417818,-7.552512424911782,-7.660530125983849,-7.387014720337883,-7.662311209904955,-7.712040081031949,-7.498565207076849,-7.464913676697933
87,-7.644593441614276,-7.299774133297237,-7.485482206916194,-7.594919610088013,-7.719208751796891,-7.442399558062903,-7.678960515572517,-7.697224024526496,-7.531071245150143,-7.482565801911074
88,-7.696284810694381,-7.382333133009551,-7.5166487630611325,-7.58842235506848,-7.662617731227448,-7.447528596574045,-7.66654076539968,-7.674751825395511,-7.504789858795617,-7.456270253307403
89,-7.694927463401309,-7.320032199787991,-7.4705868022158946,-7.547992247080616,-7.679592241397171,-7.5127777969245955,-7.6617218766681265,-7.651338700502075,-7.45625022038959,-7.44110149463912
90,-7.725450641196707,-7.314950010053092,-7.534113180222643,-7.518671685557921,-7.6502643186566095,-7.483210941272363,-7.716072360637634,-7.605149196844778,-7.57772446323309,-7.444639703767919
91,-7.7175863574122365,-7.3126851105889825,-7.505527244849611,-7.493308220130133,-7.716540018436687,-7.428262097390033,-7.724064229551846,-7.602726781342295,-7.586871035633958,-7.47125244905932
92,-7.748611738908343,-7.358002533621356,-7.48134306516188,-7.503465577455548,-7.718378650326253,-7.439180384086109,-7.699380397629794,-7.633531518638717,-7.610031587120144,-7.524733731395932
93,-7.80549140275957,-7.371801334724363,-7.451198072707341,-7.579033027048506,-7.684361650087218,-7.43941233430926,-7.715466461647512,-7.660981504723014,-7.620343231186366,-7.566087653386145
94,-7.801692014351349,-7.347692471972415,-7.478479315910233,-7.495174035226764,-7.629363380126267,-7.456573565044423,-7.718124231735308,-7.669365226922947,-7.717286180163634,-7.58298053494986
95,-7.824185500423978,-7.345797027511999,-7.474428649843007,-7.50702469779222,-7.661050657752447,-7.467832227129832,-7.738938189436351,-7.684997015082555,-7.698100924449832,-7.501819405458534
96,-7.8632929626119745,-7.304700730176619,-7.5169702082263,-7.549133743142289,-7.682793231930926,-7.535690051279125,-7.689694613461665,-7.641743268043011,-7.694543204249402,-7.427415519544757
97,-7.9054411413441565,-7.336970561703952,-7.494476914377496,-7.627561717002135,-7.690706461391379,-7.4975928103853615,-7.66096990790814,-7.675558516700335,-7.774677926372253,-7.390853648159921
98,-7.891032699514114,-7.383576795225676,-7.413466143032816,-7.731087316212966,-7.662465715233599,-7.487210302805226,-7.707475615048409,-7.65428229611513,-7.780429104319262,-7.379351051755964
99,-7.831374715283103,-7.40522659839235,-7.457080022187613,-7.674159057511572,-7.6811521723497345,-7.431703861157808,-7.629305152370454,-7.610407588378536,-7.768957383447499,-7.422810948290705
100,-7.798840916819378,-7.383339313147195,-7.400680113373324,-7.6861873396732125,-7.579182410744436,-7.41987786482188,-7.647460450456303,-7.676289737663276,-7.705511651001092,-7.459747650186306
101,-7.768142100064388,-7.477516452808088,-7.3984378422624415,-7.653870651962181,-7.587732889928376,-7.394703867921084,-7.639848040083222,-7.730966150948447,-7.672537111560414,-7.469976050762873
102,-7.7551370325595,-7.464330209472624,-7.406653090366906,-7.557912704848704,-7.5785124434705855,-7.333691301860877,-7.573232886566636,-7.634159963612776,-7.6786848667314915,-7.450829974911286
103,-7.758905338092929,-7.4688684256460895,-7.421959207984995,-7.512296842900491,-7.633884880607291,-7.4114824536629555,-7.614272279743235,-7.625768376583733,-7.6156891529001935,-7.42272719049382
104,-7.735019880901588,-7.437245854958611,-7.385031353801501,-7.491930387651097,-7.642982064218892,-7.416618101964684,-7.619921937214612,-7.629270061424556,-7.652092809506122,-7.427544117293271
105,-7.762034454725823,-7.454291547624179,-7.413805133021219,-7.548219398842132,-7.609968124646381,-7.430662050731489,-7.558026962933571,-7.591382893446135,-7.65834046976588,-7.38423918261708
106,-7.725254609082977,-7.478444433524991,-7.433914542857891,-7.531328166811834,-7.619001091776591,-7.464167968295507,-7.561038494706036,-7.528330078080983,-7.714045683273722,-7.407610553428031
107,-7.676000359822504,-7.417756424927756,-7.399343229615747,-7.508717324560019,-7.64032104187822,-7.462078454780013,-7.630645621493215,-7.49851993086537,-7.673974599678443,-7.394324306372391
108,-7.636534770785842,-7.407131618093159,-7.419609034419291,-7.567432642438514,-7.626934365146012,-7.484070367481501,-7.665720961243726,-7.505131166063268,-7.654400201757872,-7.376129589454258
109,-7.670212696686677,-7.378894752901368,-7.436315381267191,-7.562814551102844,-7.608467853258567,-7.501811120003279,-7.683628718314662,-7.535351413689442,-7.648344539016788,-7.349169330880657
110,-7.724618433490219,-7.257521868067005,-7.445648057220816,-7.509313067491358,-7.599601036748047,-7.52629346793807,-7.643924754859287,-7.480156013238536,-7.587909597237057,-7.371610770531301
111,-7.739349969482518,-7.211262606081867,-7.447682887667289,-7.504402237777481,-7.590402665968895,-7.423798399216446,-7.703298426312293,-7.544797578135388,-7.559827500006579,-7.376416816785432
112,-7.656268231823648,-7.239108779344603,-7.464543728043822,-7.548263293032227,-7.532426745392685,-7.466042017582384,-7.691174728816845,-7.518036266816725,-7.588508246538943,-7.3800741313928
113,-7.640966573320249,-7.273746543692952,-7.527699531333457,-7.538899694284479,-7.440601295019005,-7.445117391265982,-7.714403226063673,-7.50818064058485,-7.5704496122933405,-7.382408979844563
114,-7.650392734120685,-7.219338377978093,-7.501248378864462,-7.53296937449955,-7.367837667857142,-7.435557378199444,-7.790669857508002,-7.458652607675869,-7.604883532559632,-7.375753487723201
115,-7.630051790015465,-7.250671823148372,-7.525399255115683,-7.541458460378225,-7.33984310799481,-7.431832103048579,-7.747423025288907,-7.473798597467975,-7.570727630418514,-7.404791372822078
116,-7.598416455522899,-7.2042040668882334,-7.536955714345133,-7.590858902206075,-7.334790007328281,-7.48158114443462,-7.710449190922255,-7.396550699577514,-7.564444768063132,-7.434420664415564
117,-7.553891854498357,-7.155176232233663,-7.549452479772383,-7.500959761844493,-7.339200050843895,-7.495015315839845,-7.6692974739761315,-7.422205464122765,-7.545630752786079,-7.474916761987083
118,-7.560198309052369,-7.121587011518451,-7.5634509200539535,-7.507229274009778,-7.435584148157891,-7.494703419865079,-7.676240565644336,-7.45291531158553,-7.507579654557872,-7.426462414316282
119,-7.636843866575276,-7.123427574233196,-7.60432394899448,-7.507169999497044,-7.523788434673957,-7.488517828552007,-7.657425100197814,-7.436987600799652,-7.586190991911073,-7.428987331018391
120,-7.593363254571194,-7.152248076848923,-7.59093281338655,-7.552588283323065,-7.427573318039185,-7.510544090209777,-7.733050621652999,-7.432234968378749,-7.565894341443459,-7.399869807399251
121,-7.580685034534798,-7.149431598351993,-7.65433121088317,-7.4435107298349,-7.474165219900311,-7.49487516228219,-7.748466300955303,-7.439135122427331,-7.4784910978345716,-7.362243552167351
122,-7.546850897611801,-7.138446441468749,-7.64266134375945,-7.476622764306724,-7.466469904109426,-7.50373577146685,-7.759309528007039,-7.467810939688173,-7.512985345152517,-7.390888540957993
123,-7.54728941242176,-7.109245760836546,-7.66720947040834,-7.458910461507705,-7.514785939487096,-7.529299245465787,-7.738530291498513,-7.481590698738477,-7.526134376158422,-7.452165958263181
124,-7.498693694012993,-7.185155459772629,-7.671932171958509,-7.513699566284011,-7.512257324449959,-7.550743112219365,-7.765565512663778,-7.516951444499055,-7.486298842335003,-7.507470586634034
125,-7.4912459730420835,-7.240486239455954,-7.724448322241336,-7.506416884283102,-7.527257455396592,-7.513620507417595,-7.704495625637818,-7.492734182875761,-7.553329983806857,-7.530498182393959
126,-7.490603792354936,-7.218087645174012,-7.674910470142707,-7.523230640065494,-7.546548966250827,-7.549880291698547,-7.726298729359484,-7.484028538685124,-7.540812967000845,-7.535125059172536
127,-7.5736962951241615,-7.257390944738397,-7.744102421318043,-7.557934292017476,-7.52644122808095,-7.489342032757092,-7.674742573595159,-7.463505846187609,-7.521089354576842,-7.476144688972937
128,-7.507291321937203,-7.216731533452579,-7.765765892916667,-7.554631910045665,-7.555113641088369,-7.469361439569809,-7.668024882523455,-7.453495968912791,-7.516266989180739,-7.505683665758435
129,-7.555883939207353,-7.270890528619052,-7.7498534248645745,-7.547048843366275,-7.571387544068915,-7.48444139006723,-7.665332879672309,-7.4555312141518275,-7.567322525621408,-7.497423094062437
130,-7.584494792043407,-7.29551266071739,-7.812811316986569,-7.556814898673155,-7.605115336096054,-7.483787904010836,-7.666320091395003,-7.480624051974796,-7.521640379344221,-7.531189538976058
131,-7.48389333978863,-7.267591920200257,-7.770427508394376,-7.56134935218474,-7.6497936617888,-7.446511890736832,-7.652436218216718,-7.4859379428999,-7.568652884086467,-7.536086925010555
132,-7.495743832735986,-7.285171897138928,-7.705875806225991,-7.567027635048217,-7.66518402971364,-7.47703671442772,-7.655237604832053,-7.50676356627598,-7.565972396102365,-7.564612214803899
133,-7.5463210399548,-7.290783003965936,-7.635731503562085,-7.542407772282535,-7.681335710003191,-7.493043137441443,-7.636714793630582,-7.52047205719093,-7.640812023682815,-7.632354781072094
134,-7.53559634339932,-7.361214808414827,-7.548798896932071,-7.528931738988107,-7.672678844200957,-7.502897476773638,-7.695284405700579,-7.480084848356006,-7.612975690965776,-7.59832770782024
135,-7.489881384285079,-7.351842530266782,-7.516430336124002,-7.5121492870220035,-7.671057411957566,-7.555120321209193,-7.757713762527743,-7.466583017710935,-7.652604066548279,-7.584087872622115
136,-7.519523367872687,-7.3169873202578435,-7.565365142931215,-7.467069583413521,-7.645530456054884,-7.558893302107945,-7.775755211242561,-7.5030060246851695,-7.663817679265032,-7.562962256768286
137,-7.576053021710886,-7.294459508290953,-7.580086489961942,-7.490138148725687,-7.682684405357203,-7.523542653374363,-7.775441696150454,-7.486369714618118,-7.624624203983703,-7.547850969521662
138,-7.600167612919179,-7.285473035585569,-7.619119313823043,-7.528836854738698,-7.644020236817129,-7.463706822860718,-7.734482377784481,-7.512912224202134,-7.636727768176415,-7.545665882663565
139,-7.562502807130522,-7.252976076206211,-7.639154202173794,-7.490973984147161,-7.6636941925230175,-7.442194794836808,-7.714330970290521,-7.53196609919937,-7.682555383169893,-7.564757113688663
140,-7.621091102819866,-7.26283168437242,-7.591862962340532,-7.463448309098686,-7.646452147314231,-7.375475929263195,-7.741136642692298,-7.527916222473297,-7.729592131217564,-7.528128648311194
141,-7.609036584966054,-7.269067120685458,-7.63492723880624,-7.45881764592277,-7.640252191408343,-7.415353989812704,-7.774694796017964,-7.525228068647444,-7.752751837129121,-7.537888485730176
142,-7.649555270637665,-7.330065216699064,-7.588113153912995,-7.471658815753541,-7.679579255436014,-7.418523036138407,-7.6875791581891955,-7.494342161734987,-7.723449365201649,-7.57548575378684
143,-7.6947684608822335,-7.329555249680109,-7.601105000222065,-7.48927139400891,-7.749101459504248,-7.421996787131025,-7.756380813260717,-7.4527128237804385,-7.694725469422782,-7.549450856344146
144,-7.748843761205612,-7.375873543174245,-7.5911557559555005,-7.528257411768516,-7.772473859105164,-7.419612514722277,-7.752980989259167,-7.461188712711739,-7.626989028706001,-7.528294742703875
145,-7.675077254144545,-7.400878666061287,-7.604820430743493,-7.481352959687011,-7.782013727510779,-7.409775099801371,-7.748787429958816,-7.480476446638221,-7.643194427805538,-7.565937315710784
146,-7.670584862752939,-7.415435868754705,-7.6537678994501,-7.5456637101759165,-7.816030303025085,-7.428472363642324,-7.864259139226352,-7.478865166711265,-7.609506296561473,-7.569228260836063
147,-7.6455583798486835,-7.421326858641394,-7.6435712726340945,-7.573182834505235,-7.776113664296473,-7.485339604064409,-7.852094721910276,-7.432716362325699,-7.615699454053951,-7.612983739798478
148,-7.671107353484285,-7.362777034865418,-7.659623526845588,-7.55016320370228,-7.808084777439312,-7.448056978771032,-7.748397292100846,-7.390904916581019,-7.612825941805619,-7.637480517314557
149,-7.661290285485802,-7.338848956909257,-7.594858411567648,-7.590316952128773,-7.736818161129121,-7.403251600209583,-7.826857322749171,-7.396982049439463,-7.563399404392406,-7.632849247505925
150,-7.6584097168007315,-7.351192998613592,-7.610219013615204,-7.617654102064102,-7.709867636553271,-7.43413635782195,-7.811251146163338,-7.418932016500567,-7.555927167208559,-7.598686377832326
