seed,F_first,F_min,epoch_of_min,F_final,F_max,epoch_of_max,gap,ar1_phi,null_gap_median,null_gap_p05,null_gap_p95,gap_percentile_in_null,null_epoch_of_min_median
17,-9.44182134379902,-9.44182134379902,1,-8.530066462193998,-8.322968135144611,458,0.911754881605022,0.9367505826691513,0.6414754978454029,0.440495074433533,0.8437895977214556,0.983,1.0
18,-9.241233863494902,-9.3541091481853,12,-8.881692799803265,-8.59040356278968,392,0.47241634838203517,0.9161704142655321,0.4895749809008727,0.27476918494218266,0.7229183969971162,0.4535,5.0
19,-9.32539877949174,-9.32539877949174,1,-8.565113636675957,-8.316658611667952,430,0.7602851428157837,0.9074363354827926,0.5531748356904806,0.31898807777039967,0.7819431222222117,0.9325,3.0
20,-9.14517627174548,-9.2889696171091,133,-8.906650590409463,-8.339038906070838,284,0.382319026699637,0.9412759237972014,0.4456303218372675,0.1779747155269046,0.7319971213940669,0.347,16.0
21,-9.20029221636512,-9.587806746340494,62,-8.813977501776096,-8.463356988355168,360,0.7738292445643982,0.9413018162772434,0.493045909218627,0.19134595466534474,0.7785563081852052,0.946,13.0
22,-9.278721985605587,-9.39060224596979,2,-9.23316826648846,-8.541718882218223,380,0.1574339794813291,0.9399932812372591,0.5289302533689915,0.2472646854626544,0.8131714365495717,0.016,6.0
23,-9.15555729723278,-9.4042561878956,15,-8.859631486684973,-8.397509777747851,441,0.5446247012106262,0.9264476972943979,0.4311943079554448,0.21475192844701424,0.6523998438936546,0.8095,11.0
24,-9.177796160798763,-9.227287676027547,10,-8.694252502595138,-8.420825112074157,259,0.5330351734324097,0.9145027592406743,0.4599329763505837,0.21864543656170535,0.7063080453963406,0.689,11.0
25,-9.282211392171131,-9.546219365744117,16,-8.725718013401442,-8.378371030824109,308,0.8205013523426743,0.9016590590785718,0.5201868413658168,0.274866347068519,0.7721167896314981,0.978,4.0
26,-9.23253659631122,-9.373654272051676,46,-8.730563404863224,-8.353022699713899,393,0.6430908671884517,0.953954300670493,0.4849483097408065,0.22181394063220541,0.7347849027128899,0.836,8.0
27,-9.238916936939129,-9.45257394337366,48,-8.89540673449672,-8.439894549150717,454,0.5571672088769386,0.9246939878435231,0.5049470803055103,0.2513157223497459,0.7635612248477875,0.628,7.0
28,-9.209329244180156,-9.209329244180156,1,-9.006893035706591,-8.308089997654218,247,0.20243620847356425,0.9423645351940122,0.4605789610494817,0.22984380207573638,0.7244755274452948,0.034,9.0
29,-9.35675237015114,-9.405102266789807,6,-8.729865696951116,-8.213248253275204,399,0.6752365698386917,0.9437960949112171,0.5926261646373989,0.3159225413333308,0.8895675995254304,0.6755,3.0
30,-9.308965308924632,-9.402111312929682,7,-8.92211477531456,-8.317297687197058,386,0.47999653761512207,0.9364367616730724,0.5587526561191076,0.27205538895633097,0.8468752144088071,0.3215,4.0
31,-9.337446964470288,-9.412664274027009,13,-8.449517590909334,-8.34154757346532,323,0.9631466831176745,0.9243384417140691,0.5634677477897876,0.3343017182178837,0.8008015122966373,0.996,3.0
32,-9.175652101184726,-9.345813245792856,10,-8.836290621472859,-8.469547491354245,409,0.5095226243199971,0.9014537441467251,0.4208507092032798,0.2531472186996548,0.6081921211643109,0.7855,8.0
33,-9.17518967670735,-9.296923697130412,10,-8.810704544634893,-8.34424526730763,230,0.4862191524955186,0.9514677141506948,0.43372195685242243,0.19068977915984756,0.6746730204546832,0.6375,10.0
34,-9.146527799882936,-9.201431206812302,108,-8.86523438465528,-8.319320460744025,381,0.3361968221570226,0.9127469673001021,0.4579578008366312,0.20317485047470357,0.7023115518326717,0.221,14.0
35,-9.340542927798833,-9.457365646542916,2,-9.049849683834752,-8.50538888519816,136,0.4075159627081639,0.9515961328003544,0.5598227205318116,0.3207376492889701,0.8020408121833671,0.148,2.5
36,-9.136806450596293,-9.152290302683848,9,-8.798858315174016,-8.51975862028598,262,0.3534319875098326,0.9119430176649858,0.4116545865430785,0.2030044976622456,0.6398345538188359,0.3215,12.0
37,-9.279128631895064,-9.330285132148925,2,-8.745465960095235,-8.332152426677654,344,0.5848191720536899,0.9448299693491096,0.5064540145530447,0.2701773292868709,0.7495905823904494,0.7105,3.0
38,-9.382718507645668,-9.484395580030794,14,-8.537685334316938,-8.261676375926926,397,0.9467102457138559,0.9606741490509865,0.6078492426757407,0.3418293791824983,0.8659714083216963,0.986,2.0
39,-9.343912919739529,-9.343912919739529,1,-8.992588792964064,-8.358344093506256,413,0.35132412677546476,0.9436385065724878,0.5621322443035535,0.31399687883586713,0.8030935254411339,0.0795,3.0
40,-9.062441295927098,-9.405729309086697,44,-8.91998145306566,-8.541345822204347,300,0.4857478560210371,0.9505433200262703,0.4337080959573969,0.12405717652050452,0.7501055745922091,0.621,47.5
41,-9.285638357906569,-9.30035893481913,3,-8.619112761763835,-8.405900757025922,308,0.6812461730552943,0.9273526517818352,0.5099735837268957,0.30649106465682985,0.7291791592486997,0.893,3.0
42,-9.291528179628443,-9.291528179628443,1,-8.698076070633281,-8.301356520654815,278,0.5934521089951623,0.9617431674885828,0.519402265898921,0.27128813240760435,0.7520150086695326,0.6985,3.0
43,-9.260655968675769,-9.293683392549578,9,-8.933325656536788,-8.357876171405163,400,0.36035773601279075,0.909900414704797,0.5160590977477444,0.2671100973759361,0.7774090891786566,0.153,6.0
44,-9.158939170355149,-9.30503380267486,3,-8.710211908251418,-8.313700802584082,414,0.5948218944234416,0.9100673915353422,0.4437720392780742,0.20771707413567614,0.68166611175501,0.8705,12.0
45,-9.28753404015303,-9.34540684370793,34,-9.018989679247811,-8.423045464533601,357,0.3264171644601195,0.9383881328040579,0.5357841700786103,0.2739384539710371,0.8229635482885279,0.099,5.0
46,-9.109363722944114,-9.166089006717876,11,-8.610104784290924,-8.476206054212964,388,0.555984222426952,0.9165609664964185,0.3812225436981347,0.1985023627260154,0.562435917974274,0.9445,12.0
47,-9.195721791762404,-9.290143438431738,8,-8.456053415494125,-8.274231442513898,435,0.8340900229376125,0.9697070833063197,0.45221873280338,0.170266373350427,0.7268093970453557,0.9885,9.0
48,-9.243159764261543,-9.306757445257958,2,-8.743771746335304,-8.41814482114795,325,0.5629856989226543,0.9287014200914337,0.49030399555933,0.24255641675647946,0.7358675632409865,0.696,5.0
49,-9.200085961326463,-9.222150235395642,13,-8.982511154022124,-8.48903285390533,291,0.23963908137351808,0.9482968532808344,0.4557581787124194,0.19997064557413033,0.7237278952358801,0.082,9.0
50,-9.344234178156254,-9.64468856835349,9,-9.003022544685045,-8.246809178735466,323,0.6416660236684457,0.943852509230436,0.5796860905387771,0.3128039565047243,0.8449924104919304,0.657,3.0
