epoch,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50
1,-9.207393315056349,-9.05705172337966,-9.306011510954551,-9.1305391886727,-9.218967036533344,-9.291621734778367,-9.11965075823403,-9.125433577876734,-9.145773465775989,-9.117836261507357,-9.250724110217998,-9.245072617408956,-9.093261745204272,-9.28320857960657,-9.157572846332268,-9.26669507633408,-9.44182134379902,-9.241233863494902,-9.32539877949174,-9.14517627174548,-9.20029221636512,-9.278721985605587,-9.15555729723278,-9.177796160798763,-9.282211392171131,-9.23253659631122,-9.238916936939129,-9.209329244180156,-9.35675237015114,-9.308965308924632,-9.337446964470288,-9.175652101184726,-9.17518967670735,-9.146527799882936,-9.340542927798833,-9.136806450596293,-9.279128631895064,-9.382718507645668,-9.343912919739529,-9.062441295927098,-9.285638357906569,-9.291528179628443,-9.260655968675769,-9.158939170355149,-9.28753404015303,-9.109363722944114,-9.195721791762404,-9.243159764261543,-9.200085961326463,-9.344234178156254
2,-9.098651923923166,-9.090035082508772,-9.281108000461812,-9.191661023566452,-9.165421041685825,-9.34619340171242,-9.007416872185685,-9.175394485476536,-9.162003509333037,-9.02145539631884,-9.276929645647124,-9.277798733720902,-9.122736288161189,-9.327468092341867,-9.145436384734346,-9.191611709391708,-9.351118606164562,-9.263127088618692,-9.27942347413242,-9.10883093930122,-9.202622413863832,-9.39060224596979,-9.147199351792947,-9.107598517582687,-9.342994165347974,-9.233399060320002,-9.22108475313393,-9.195814455505015,-9.335075662915042,-9.326367714793545,-9.38231692987018,-9.23119932186152,-9.184734085479796,-9.164391245070986,-9.457365646542916,-9.149927424310665,-9.330285132148925,-9.252597169825307,-9.276172589884707,-9.090459378140936,-9.242920660663591,-9.213493274783405,-9.210184970161604,-9.225257572553671,-9.212040046406038,-9.032429507545489,-9.184307205919833,-9.306757445257958,-9.104649576708958,-9.375238895470195
3,-9.026751023139456,-9.123394461191047,-9.23615667668188,-9.107893110801104,-9.068586102856289,-9.31016075564219,-9.11751561992104,-9.142164947000817,-9.142522896742994,-9.0873550929827,-9.28542196730725,-9.351972883432293,-9.14660316874727,-9.316267149014784,-9.13476946127023,-9.192096037193814,-9.406183030270167,-9.259969539115382,-9.253402988672851,-9.121003607800052,-9.22247972406566,-9.345639945916798,-9.187530077362783,-9.117835941249131,-9.368130887374408,-9.075424951391003,-9.24827028761762,-9.19471505698816,-9.380947842899223,-9.217752379076236,-9.304327867925748,-9.221758905643282,-9.142766197694456,-9.194849838285409,-9.447776125448016,-9.146319640958932,-9.295736173241504,-9.215599298266556,-9.29959167499976,-9.052528218531544,-9.30035893481913,-9.28144634279345,-9.095857080311132,-9.30503380267486,-9.160136191577374,-9.150072790535342,-9.141192030536828,-9.295061778304207,-9.081848391800792,-9.36523185898455
4,-9.1402889451497,-9.122755595767789,-9.245471061208956,-9.128422340073206,-9.07498147564691,-9.347669531535768,-9.092039628837592,-9.157786057642404,-9.088201280009006,-9.036162460661878,-9.423706382674894,-9.314702225999364,-9.139608514957873,-9.133284272850185,-9.113892421749368,-9.274348993726065,-9.3079656984623,-9.152397943741484,-9.221109240157748,-9.209011023108312,-9.293703862434723,-9.370541898571693,-9.084646519292086,-9.043972464318404,-9.41424780814424,-9.060494618996676,-9.27339291859781,-9.116514227901863,-9.377158187300482,-9.266428288099126,-9.260525875169712,-9.126007819011022,-9.178964599641292,-9.130529738982515,-9.42716099452163,-9.129927139725112,-9.26367885950206,-9.301173597578323,-9.212397350166787,-8.923174714149692,-9.206361834845357,-9.230462221240812,-9.14304382814162,-9.188954058997004,-9.126827898816204,-9.13960241299312,-9.204513773794798,-9.303860196257142,-9.153290951878946,-9.400593510242413
5,-9.154319828372094,-9.209598689852765,-9.176979188997432,-9.138497513556336,-8.99222873858558,-9.18001784480432,-9.019283757563686,-9.08713943656386,-9.138016998787746,-9.04119033537292,-9.453720309665846,-9.247913079141837,-8.999712093058179,-9.146436138335288,-9.126621500419027,-9.10157281638052,-9.30082371085395,-9.269987435525357,-9.209211822878682,-9.13575764284102,-9.290849861468867,-9.278971054976148,-9.12498732206232,-9.087439412196854,-9.37194690783876,-9.093132127494869,-9.245901942970336,-9.100968393012112,-9.342625522148866,-9.39460178493663,-9.27374429187696,-9.08124885547919,-9.088703569370647,-9.02983190881303,-9.404396480270329,-9.111073457465508,-9.303131588814296,-9.414536067811852,-9.112770382403744,-8.897793965116449,-9.126988065128325,-9.191132443677,-9.147031372744758,-9.113010985933624,-9.126060591993598,-9.095666251897798,-9.22826435072837,-9.28410639875442,-9.150204661045748,-9.45762538628038
6,-9.11744283413704,-9.266037274328225,-9.068698371994616,-9.22277162304214,-8.988066729809841,-9.126689070740117,-9.117228796375098,-9.072679698338016,-9.115392074837388,-9.030314500323598,-9.40027506985946,-9.278218605205392,-9.029930087091987,-9.09371221009718,-8.93103360390396,-9.08351149967516,-9.30933364448771,-9.243453846438037,-9.157866590654589,-9.039114784370533,-9.223867298084686,-9.335813039581168,-9.156187772710645,-9.140830931241348,-9.424856969813275,-9.104569650425349,-9.124448238636996,-9.080611635372666,-9.405102266789807,-9.39776419261939,-9.180968389744235,-9.140814746617888,-9.110259768923047,-8.968671973441998,-9.3381036123109,-9.056121745799006,-9.272371854570157,-9.45512495211719,-9.101751689663836,-8.94591161740423,-9.117669559391423,-9.084419681682212,-9.145062663260228,-9.049580317408058,-9.239135805166027,-9.086182515742466,-9.279679748237973,-9.159000681629212,-9.129336233801231,-9.54504662100057
7,-9.16599318564153,-9.211147041940029,-9.090430459331465,-9.242685428803886,-8.976254279080257,-9.15735642817592,-9.0095325248506,-9.126261932071298,-9.06113470543245,-8.99268993594847,-9.432615827563964,-9.239761852607757,-9.105365467743102,-9.030499442604002,-8.887699632549538,-9.008817651607153,-9.289415314097017,-9.343184295513831,-9.147671685959208,-9.037482226493486,-9.277945811878858,-9.345276703505368,-9.17356477978864,-9.16124600989894,-9.521945973375866,-9.079661736251552,-9.08637716968776,-9.052844173966076,-9.369647259439049,-9.402111312929682,-9.285371844676748,-9.203006976102754,-9.077078264887833,-8.872815057364635,-9.31542522436627,-9.136891547065945,-9.189734326989116,-9.409317673247536,-9.129596174643575,-8.94147556760176,-9.062417342222696,-9.056868100195988,-9.22662578636788,-9.124585437662864,-9.21511172646566,-9.10588712547482,-9.247839869161366,-9.11621100467749,-9.004780510677286,-9.51900869720791
8,-9.219781916884989,-9.094494617852316,-9.017404901638283,-9.355743351682328,-9.017627766686829,-9.079054043712084,-9.06912201733951,-9.135304180262464,-9.122602264840246,-9.001800041797553,-9.384360509811124,-9.103153717946222,-9.15186793628426,-9.029580448288629,-8.85636711308911,-9.07444405382994,-9.304063050707216,-9.256029205323513,-9.132363881861329,-9.039251876047478,-9.26497859998462,-9.316316954759817,-9.188804900247613,-9.117297908126757,-9.488655472004424,-9.130226017424796,-9.1354470269753,-8.990689919702245,-9.331444799005013,-9.34942029293626,-9.251655412203892,-9.207712545258886,-9.063947493952073,-8.95512548090623,-9.267637789523071,-9.107018251784114,-9.22614282915265,-9.431170886529662,-9.11584268043686,-8.952237842668252,-9.030968462425948,-8.935041792987205,-9.265265965115194,-9.166533043094004,-9.222265055241545,-9.10564353760119,-9.290143438431738,-9.190406044062224,-9.008376326342896,-9.60672383326008
9,-9.294270564475136,-9.058585642902294,-9.12683528041787,-9.377946591859429,-9.041265033418885,-9.066742060113697,-9.072493525454206,-9.095156496658728,-9.142920904230053,-9.10468860904832,-9.3282993961507,-9.09587328086379,-8.991406347837536,-9.067263762167524,-8.782503597871516,-9.18409825328199,-9.322069181132182,-9.33103219981838,-9.07824683356708,-9.172868773412617,-9.302222304265667,-9.319642906449165,-9.243558602175913,-9.149324767751043,-9.456983487007204,-9.215930979489505,-9.18370710943293,-9.013415104408969,-9.251153011854685,-9.264420342256818,-9.253571699140236,-9.296680029633782,-9.214560420821778,-8.973914123262562,-9.262115482282644,-9.152290302683848,-9.250043334889645,-9.4299022590256,-9.108773667491832,-9.03140683534338,-8.984649533787442,-8.936879372296673,-9.293683392549578,-9.069995159829906,-9.143470296055494,-9.148000358150938,-9.225513306813882,-9.21545332882672,-9.062573447506946,-9.64468856835349
10,-9.170580087200548,-8.9924026950879,-9.139865849473132,-9.25319897157603,-9.06824315616737,-9.039379221314755,-9.027555745240646,-9.053869695635248,-9.155921108745808,-9.03693999558481,-9.424176239033228,-9.048802294902798,-9.033085382710508,-8.937251958450894,-8.849118049170203,-9.145287479239965,-9.370181890024504,-9.308419778212162,-9.058998736156523,-9.199675651592392,-9.285794006525007,-9.315483656129178,-9.230386820180406,-9.227287676027547,-9.29961294355586,-9.12938503682676,-9.22792762207193,-9.07267075377404,-9.20905483662359,-9.24127799588726,-9.336725047543156,-9.345813245792856,-9.296923697130412,-8.87309718236483,-9.258134389154412,-9.118074661812388,-9.18114917448101,-9.386479593939605,-9.180704140326322,-9.004311814948707,-9.048867890431088,-8.90004641953484,-9.208810837398168,-9.11035894933068,-9.183615241882986,-9.139841659768262,-9.20671315005388,-9.195044656830976,-9.135528882622344,-9.5121899797293
