seed,epoch,temperature,Z,E,S,F,F_check,err,delta_F
3,1,1.0,246.4084946071438,0.03344275326659699,5.540433459198372,-5.506990705931775,-5.506990705931775,0.0,-0.11857664416459457
3,2,1.0,277.42963961397095,-0.0840414682553616,5.541525881841008,-5.62556735009637,-5.62556735009637,0.0,-0.05145508808892707
3,3,1.0,292.0784522248392,-0.138125922841144,5.5388965153441525,-5.677022438185297,-5.677022438185297,0.0,-0.029186102174165285
3,4,1.0,300.72870329459727,-0.1708661594785929,5.53534238088087,-5.706208540359462,-5.706208540359463,8.881784197001252e-16,0.00868292266025339
3,5,1.0,298.1288029236299,-0.1583431764419066,5.539182441257302,-5.697525617699209,-5.697525617699209,0.0,-0.025350752721518433
3,6,1.0,305.7832049851203,-0.18486923892161558,5.5380071314991115,-5.722876370420727,-5.722876370420727,0.0,-0.027200847972217446
3,7,1.0,314.21492252029293,-0.2141896702211137,5.53588754817183,-5.750077218392945,-5.750077218392944,8.881784197001252e-16,-0.07895465715823757
3,8,1.0,340.02932896484157,-0.2974920257880779,5.531539849763105,-5.829031875551182,-5.829031875551182,0.0,0.10946603699435009
3,9,1.0,304.7725737280738,-0.18115965785907334,5.538406180697759,-5.719565838556832,-5.719565838556832,0.0,0.04770336617096671
3,10,1.0,290.57521905181704,-0.13451165541134602,5.537350816974522,-5.6718624723858655,-5.671862472385868,2.6645352591003757e-15,-0.02135295186466557
3,11,1.0,296.84657541977606,-0.15458839531136687,5.538627028939163,-5.693215424250531,-5.69321542425053,8.881784197001252e-16,-0.024260255569503286
3,12,1.0,304.1362159464229,-0.17907418141333925,5.538401498406696,-5.717475679820034,-5.717475679820035,8.881784197001252e-16,-0.054577285809531695
3,13,1.0,321.196461537986,-0.23807670034344108,5.5339762652861255,-5.772052965629566,-5.772052965629567,8.881784197001252e-16,-0.10485534590572687
3,14,1.0,356.70471530926454,-0.3489214585117876,5.5279868530235055,-5.876908311535293,-5.876908311535293,0.0,0.07939951804417422
3,15,1.0,329.47773958321994,-0.266163640794536,5.5313451526965824,-5.797508793491119,-5.797508793491119,0.0,-0.008348321117177981
3,16,1.0,332.2398389585928,-0.2801907585103005,5.525666356097998,-5.805857114608297,-5.805857114608299,2.6645352591003757e-15,0.05541899756464019
3,17,1.0,314.3283427272329,-0.2200969729574056,5.53034114408625,-5.7504381170436565,-5.750438117043656,8.881784197001252e-16,0.029229167203717488
3,18,1.0,305.2737606229093,-0.18801481380203636,5.533194136037901,-5.721208949839939,-5.721208949839937,1.7763568394002505e-15,0.09994100856100996
3,19,1.0,276.23941663620826,-0.08677432549952288,5.534493615779407,-5.621267941278929,-5.62126794127893,8.881784197001252e-16,0.026983536186419244
3,20,1.0,268.8851683738236,-0.05942678216733942,5.534857622925172,-5.59428440509251,-5.594284405092511,8.881784197001252e-16,0.030389857425427103
3,21,1.0,260.8367017361136,-0.0263292825698124,5.53756526509727,-5.563894547667083,-5.563894547667083,0.0,-0.029850504681275147
3,22,1.0,268.7401835229027,-0.06069292212889239,5.533052130219465,-5.593745052348358,-5.593745052348358,0.0,-0.10014511230352685
3,23,1.0,297.0469373857703,-0.16313006680660774,5.530760097845277,-5.693890164651885,-5.693890164651885,0.0,0.05063168441552346
3,24,1.0,282.381355047445,-0.11130868337060917,5.531949796865751,-5.643258480236361,-5.64325848023636,8.881784197001252e-16,0.05825735018286782
3,25,1.0,266.4005837862056,-0.04806115270037932,5.536939977353114,-5.585001130053493,-5.585001130053493,0.0,0.044093748055117565
3,26,1.0,254.90919456592215,-0.006116160656172896,5.534791221342203,-5.540907381998376,-5.540907381998376,0.0,-0.009487159740270812
3,27,1.0,257.33906688216894,-0.022059796174792173,5.528334745563856,-5.550394541738647,-5.550394541738648,1.7763568394002505e-15,0.07856197122791464
3,28,1.0,237.89575428459926,0.05927772710146176,5.531110297612193,-5.471832570510732,-5.471832570510731,8.881784197001252e-16,0.06929135828598731
3,29,1.0,221.96977239633515,0.12581947943029756,5.528360691655042,-5.402541212224745,-5.402541212224745,0.0,-0.03560129541979151
3,30,1.0,230.01453616523708,0.08332358801419004,5.5214660956587265,-5.438142507644536,-5.438142507644536,0.0,-2.9490793025388484e-06
