seed,epoch,temperature,Z,E,S,F,F_check,err,delta_F
6,1,1.0,293.10160348285854,-0.14016473299680837,5.540354585475659,-5.680519318472467,-5.680519318472467,0.0,0.17437749712541706
6,2,1.0,246.1994109910115,0.03174666267594822,5.537888484022998,-5.50614182134705,-5.50614182134705,0.0,-0.04985853390701234
6,3,1.0,258.7857127263348,-0.019393142914410993,5.536607212339652,-5.556000355254063,-5.556000355254063,0.0,-0.006683885362000375
6,4,1.0,260.52120020221656,-0.030890400372129975,5.5317938402439335,-5.562684240616063,-5.562684240616063,0.0,0.07094041561676878
6,5,1.0,242.6800295888087,0.03800851587199304,5.529752340871288,-5.491743824999294,-5.491743824999295,8.881784197001252e-16,0.037369358128109376
6,6,1.0,233.77858906985068,0.08238203397907667,5.536756500850261,-5.454374466871185,-5.454374466871185,0.0,0.018806024965742907
6,7,1.0,229.4232249916103,0.09668982895939222,5.532258270864835,-5.435568441905442,-5.435568441905443,8.881784197001252e-16,0.06851291847910979
6,8,1.0,214.23113953464764,0.1609174390788501,5.527972962505182,-5.367055523426332,-5.367055523426332,0.0,-0.08832672745081371
6,9,1.0,234.01430614885246,0.07850093235390485,5.533883183231051,-5.455382250877146,-5.455382250877146,0.0,-0.0011840646247831543
6,10,1.0,234.29155832030813,0.07583472685029682,5.532401042352227,-5.456566315501929,-5.45656631550193,8.881784197001252e-16,-0.1012754141621377
6,11,1.0,259.2626731119804,-0.028984990175711302,5.528856739488355,-5.557841729664067,-5.557841729664067,0.0,-0.009192454198241329
6,12,1.0,261.6569210072199,-0.04485301372481617,5.522181170137491,-5.567034183862308,-5.567034183862307,8.881784197001252e-16,0.04656674656108084
6,13,1.0,249.7517531943514,0.014128137104378284,5.534595574405605,-5.520467437301227,-5.520467437301227,0.0,0.05239499063108255
6,14,1.0,237.0029164297423,0.06778451418897477,5.53585696085912,-5.468072446670145,-5.468072446670146,8.881784197001252e-16,-0.05011896844785291
6,15,1.0,249.18395906490863,0.01654756071511525,5.534738975833113,-5.518191415117998,-5.518191415117998,0.0,-0.06575213038428185
6,16,1.0,266.11899157439166,-0.04426954736279126,5.539673998139488,-5.5839435455022794,-5.5839435455022794,0.0,0.05244139023366756
6,17,1.0,252.52295494804417,0.010054276148470851,5.541556431417083,-5.531502155268612,-5.531502155268613,8.881784197001252e-16,0.09830710361049277
6,18,1.0,228.87935980436995,0.10727868031070133,5.540473731968821,-5.433195051658119,-5.43319505165812,8.881784197001252e-16,-0.02412871329840094
6,19,1.0,234.46908956035577,0.08218758423341067,5.539511349189931,-5.45732376495652,-5.457323764956521,8.881784197001252e-16,-0.04962662541725926
6,20,1.0,246.39856071143532,0.031173665102846804,5.538124055476626,-5.506950390373779,-5.506950390373779,0.0,-0.0015414374128157604
6,21,1.0,246.77866154694328,0.027704310546140618,5.536196138332736,-5.508491827786595,-5.508491827786595,0.0,-0.04845723933910406
6,22,1.0,259.0313423016319,-0.02121665965759317,5.535732407468106,-5.556949067125699,-5.556949067125699,0.0,0.04959042787299239
6,23,1.0,246.49917318368236,0.028502676600014272,5.5358613158527215,-5.507358639252707,-5.507358639252707,0.0,-0.031213188684615645
6,24,1.0,254.31453506137743,-0.008234201577148305,5.530337626360176,-5.538571827937322,-5.538571827937324,1.7763568394002505e-15,-0.008793461024519722
6,25,1.0,256.560701327459,-0.023654155183366776,5.523711133778475,-5.547365288961842,-5.547365288961842,0.0,0.12034471705332184
6,26,1.0,227.47050278767597,0.094562222305102,5.521582794213623,-5.42702057190852,-5.427020571908521,8.881784197001252e-16,-0.09944676634793925
6,27,1.0,251.2547433641721,-0.007192769388137739,5.519274568868322,-5.5264673382564595,-5.5264673382564595,0.0,0.06498403227435734
6,28,1.0,235.44640453938095,0.0517377127040101,5.513221018686112,-5.461483305982102,-5.461483305982102,0.0,0.08279662131863397
6,29,1.0,216.73744382006012,0.13959375464281923,5.518280439306287,-5.378686684663468,-5.378686684663468,0.0,0.12787224951695286
6,30,1.0,190.72153554430642,0.25518000327947676,5.505994438425992,-5.250814435146515,-5.250814435146515,0.0,0.01985975771712134
6,31,1.0,186.97121554307722,0.27060677254989646,5.50156144997929,-5.230954677429394,-5.230954677429393,8.881784197001252e-16,0.039264910486383364
6,32,1.0,179.77206932364987,0.31917900179803144,5.510868768741043,-5.191689766943011,-5.1916897669430115,8.881784197001252e-16,-0.01474155340748684
6,33,1.0,182.4418186634814,0.3088379438296201,5.515269264180118,-5.2064313203504975,-5.2064313203504975,0.0,0.006718703170025542
6,34,1.0,181.220154831998,0.3179029030498285,5.517615520230301,-5.199712617180472,-5.199712617180472,0.0,-0.0861363175318468
6,35,1.0,197.5217954008437,0.23721914248612683,5.523068077198445,-5.285848934712319,-5.285848934712319,0.0,0.05140852357590209
6,36,1.0,187.62408461415404,0.28888317787391293,5.52332358901033,-5.234440411136417,-5.234440411136417,0.0,-0.04693258907401354
6,37,1.0,196.63967640804793,0.24119569904911786,5.522568699259549,-5.28137300021043,-5.281373000210431,8.881784197001252e-16,-0.007683869997923587
6,38,1.0,198.15645000079888,0.22689960282194618,5.5159564730302995,-5.289056870208354,-5.289056870208353,8.881784197001252e-16,-0.0006988123196967067
6,39,1.0,198.29497256428664,0.22482947509395793,5.514585157622008,-5.2897556825280505,-5.2897556825280505,0.0,-0.06725556926285314
6,40,1.0,212.09011429610564,0.1595558270447551,5.516567078835659,-5.357011251790904,-5.357011251790904,0.0,-0.041916052340698506
6,41,1.0,221.16904179432424,0.1215446021072755,5.520471906238878,-5.398927304131602,-5.398927304131603,8.881784197001252e-16,-0.06803215287281539
6,42,1.0,236.73928137177114,0.056953182192942695,5.52391263919736,-5.4669594570044175,-5.4669594570044175,0.0,0.02573742696242487
6,43,1.0,230.7239628681576,0.07994946199070371,5.521171492032697,-5.441222030041993,-5.441222030041994,8.881784197001252e-16,-0.05219247739868038
6,44,1.0,243.0858097236053,0.03981796191230315,5.533232469352976,-5.493414507440673,-5.493414507440673,0.0,-0.07178537323071499
6,45,1.0,261.17740280742373,-0.031650372655204206,5.5335495080161845,-5.565199880671388,-5.565199880671389,8.881784197001252e-16,-0.002237713376277206
6,46,1.0,261.76249736808137,-0.03568501752406278,5.531752576523603,-5.567437594047665,-5.567437594047666,8.881784197001252e-16,0.03158766046839023
