seed,epoch,temperature,Z,E,S,F,F_check,err,delta_F
28,1,1.0,274.5471388368387,-0.07776863106422985,5.537354341323665,-5.615122972387894,-5.615122972387895,8.881784197001252e-16,-0.05139900109029405
28,2,1.0,289.02753878270426,-0.13165464401631627,5.534867329461871,-5.666521973478188,-5.666521973478187,8.881784197001252e-16,0.00973877454700478
28,3,1.0,286.22642658367636,-0.11653471310655075,5.540248485824633,-5.656783198931183,-5.656783198931183,0.0,0.04679045279840466
28,4,1.0,273.1422566599082,-0.07155208095360156,5.538440665179176,-5.609992746132779,-5.609992746132778,8.881784197001252e-16,0.0723364744630528
28,5,1.0,254.08180235106406,-0.0002056390387023977,5.537450632631024,-5.537656271669726,-5.537656271669726,0.0,-0.07740251926627462
28,6,1.0,274.52951856830816,-0.0813450023595231,5.5337137885764776,-5.615058790936001,-5.615058790936001,0.0,0.0005186564128658588
28,7,1.0,274.3871689914332,-0.08151421593792482,5.53302591858521,-5.614540134523135,-5.614540134523135,0.0,0.004848308181622407
28,8,1.0,273.06007511469505,-0.07369316878290338,5.5359986575586095,-5.609691826341512,-5.609691826341513,8.881784197001252e-16,-0.04962441938596118
28,9,1.0,286.9523705534133,-0.12401756983048284,5.535298675896991,-5.6593162457274735,-5.6593162457274735,0.0,-0.005150707156835743
28,10,1.0,288.43419111795697,-0.13337336038520428,5.531093592499106,-5.664466952884309,-5.66446695288431,8.881784197001252e-16,0.029382848959054186
28,11,1.0,280.0824723551709,-0.10159228872127021,5.533491815203986,-5.635084103925255,-5.635084103925256,8.881784197001252e-16,0.023682640209090167
28,12,1.0,273.52730811032774,-0.07885679102033327,5.532544672695832,-5.611401463716165,-5.611401463716165,0.0,-0.046941211524659465
28,13,1.0,286.6731381426413,-0.12509472698641166,5.533247948254413,-5.658342675240824,-5.658342675240824,0.0,0.028853382953963447
28,14,1.0,278.51983907467604,-0.09354409747559105,5.535945194811269,-5.629489292286861,-5.62948929228686,8.881784197001252e-16,-0.1257058700657856
28,15,1.0,315.82717908522926,-0.2232811199896974,5.531914042362949,-5.7551951623526465,-5.7551951623526465,0.0,0.03087974401827598
28,16,1.0,306.22355843714683,-0.18853160177545467,5.535783816558917,-5.7243154183343705,-5.724315418334371,8.881784197001252e-16,0.02248821619089547
28,17,1.0,299.4139913361954,-0.16783826917448458,5.53398893296899,-5.701827202143475,-5.701827202143474,8.881784197001252e-16,0.0717333848406474
28,18,1.0,278.68826218770323,-0.09877332502425241,5.531320492278575,-5.630093817302828,-5.630093817302828,0.0,0.07498232458238174
28,19,1.0,258.5557900020426,-0.023045661932984136,5.532065830787461,-5.555111492720446,-5.555111492720445,8.881784197001252e-16,-0.11797942739582101
28,20,1.0,290.932394861161,-0.13964223090316868,5.5334486892131,-5.673090920116267,-5.673090920116269,1.7763568394002505e-15,-0.05605921743999964
28,21,1.0,307.70764804878536,-0.20114176075535134,5.528008376800916,-5.729150137556267,-5.729150137556267,0.0,0.03760763011520307
28,22,1.0,296.3503909473163,-0.17196616822273803,5.519576339218325,-5.6915425074410635,-5.6915425074410635,0.0,-0.036923368716061944
28,23,1.0,307.4971676030399,-0.20215073586059762,5.5263151402965285,-5.728465876157125,-5.728465876157126,8.881784197001252e-16,-0.1500875580022587
28,24,1.0,357.2920212692426,-0.35617538553102335,5.522378048628362,-5.878553434159384,-5.878553434159385,8.881784197001252e-16,0.08958741488462874
