epoch,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50
11,-3.0556908033440373,-3.110101353993229,-2.9117225688911663,-2.9623650723992743,-3.0195096477883814,-2.954745300655372,-2.9136798411050786,-3.04376905311447,-3.092426564066124,-3.337680074611261,-3.192768130575737,-3.11721983129809,-2.9235227961926817,-2.817935647235648,-2.852379963523402,-2.981163212550129,-2.9814327865918244,-2.920331699366732,-3.187774543587843,-3.162762022811074,-2.9632753428630267,-2.9583921153490014,-3.142669856905499,-3.190289961523214,-3.089962819746617,-3.0519264935243813,-3.0364296950487657,-2.846866608642289,-2.938611119689846,-2.933547259955611,-3.009160724825836,-3.079241877259614,-2.904047121070538,-3.1259181052728606,-3.033245328437169,-2.9695315773162307,-3.120503565233101,-3.0824293501908526,-3.057728941427118,-3.159403686208293,-3.0252133610594947,-3.02243545702616,-2.855928712162894,-3.0963085128525787,-2.9847458774981086,-3.0353964799747404,-3.000954388699181,-3.1630678048356287,-3.057553712816161,-3.197296840417543
12,-3.168807079522107,-3.045773421702595,-2.9728211040418646,-2.9996613531045684,-2.922402794216464,-2.9859233073142213,-3.021855200934332,-3.065366092317351,-3.068613150565944,-3.298512505526439,-3.168752756949824,-3.130552215408378,-2.9997522067793305,-2.9939508998476434,-2.923499980334145,-2.931007193532466,-2.8922007522443054,-3.0208883459436464,-3.11334124748616,-3.017970859594317,-2.914630777423239,-2.92764739515579,-3.171187928989069,-3.048204029318452,-3.080813732936613,-3.0927705164741863,-3.030980056990639,-2.838355526932625,-2.943406648675692,-2.9575852107152025,-2.9610463093656465,-3.161415886934149,-3.011904624914265,-3.1401710512425645,-3.0800275176214646,-2.95094614186009,-2.986142234583455,-3.055349637956957,-2.969891514602112,-3.1058022934589182,-3.091191209843937,-3.016015359215235,-2.91285304625498,-2.973118133670944,-2.942310527524677,-2.9410486788574315,-2.964326310767365,-3.21163874124774,-2.96776847270803,-3.061745598799128
13,-3.0191137336546405,-2.9734897814004184,-2.9317364516328204,-3.073920499854904,-2.9254108066155253,-3.074705876692467,-2.949556422651228,-2.992695800382214,-3.099284333301401,-3.21676647273516,-3.2126070135188205,-3.1232220073249706,-3.0472085951014263,-2.9638383351784854,-2.9195166431424857,-2.96063910622936,-2.987022386484232,-3.1291410462064198,-3.0824378004041373,-3.016252442206409,-3.109379739958977,-2.9187183633799227,-3.062483815865869,-3.008070728155918,-3.092925230564753,-3.0824237649139308,-3.0325807110212124,-2.852874191810719,-2.8588173100791825,-3.0026619053267507,-2.902584551042422,-3.120548752035931,-2.9484536240765205,-3.05133101723264,-2.9457649095885032,-2.93517306009933,-2.9866588041226825,-2.9910220338530418,-2.930229141913802,-3.284678157402253,-3.066703304644404,-2.9286286663461008,-2.9867141079970967,-2.8842565273672323,-2.958615646953694,-2.9297612361255942,-2.9681624821538053,-3.261708863622621,-2.889265046237356,-3.1075340607810955
14,-3.0474587087825302,-3.0627672055937167,-2.9160101076206533,-2.884424418404621,-2.897969136197842,-3.20397988859526,-3.0393715584261187,-2.9303458344198554,-3.135341615883208,-3.3273903312517703,-3.1631951165853898,-3.0224957789070603,-3.1084695199538377,-2.843473399261339,-2.879305501056563,-2.977002312284783,-3.02811927745422,-3.0885596453651227,-2.9289588476607538,-3.275878105020868,-3.165123161555698,-2.908775495187584,-3.0315411710055704,-2.9408967899532703,-3.1147432712284613,-2.937519786322938,-3.074877254703454,-2.8097464034931328,-2.8448806864103813,-2.9998336076475267,-2.915729706868792,-3.1752646391052823,-2.983875314810688,-3.021990189021472,-2.9134360119471823,-2.984303027519092,-3.183898381657369,-3.0817672623793,-2.9957110612181586,-3.110047946568664,-2.9180069012802847,-2.9189456357302235,-3.043440232806524,-3.0527920068025085,-3.022917321823884,-2.9242989323366317,-2.915399324787745,-3.252067085209851,-2.825341733771458,-2.999190274243099
15,-2.9009393765685045,-3.107809621005882,-2.8184129349122142,-2.857462353483916,-2.9484421680300987,-3.0406723030552287,-2.987458448473631,-2.9421072579103296,-3.1539174881061296,-3.1965448903824067,-3.081101452898705,-3.010832212649676,-2.951833765763708,-2.847626046984648,-2.9488676876496185,-2.9936651229090363,-3.0142310389678983,-2.950011808436381,-3.031398902037219,-3.097188239167997,-3.035978335237935,-2.929617718812311,-3.000223945028724,-2.894623367337128,-3.014575714889498,-2.9693036837309656,-2.982495493939047,-2.891609481466954,-2.8098047214892845,-2.8765016829833265,-2.8813762137647547,-3.1438649588589613,-2.9879373300579406,-3.095419959193108,-2.967994617442459,-2.953099942201752,-3.0480955765390165,-3.0133930919093745,-2.929521474892601,-3.126846641427424,-2.9052687144062834,-2.95378054512974,-2.9959830088343,-3.10151665605092,-3.1712016094837336,-2.9647806051566232,-2.939761990744464,-3.0006732406089216,-2.894475947568194,-3.009949094281054
16,-2.824822945708706,-3.1595939853069184,-2.949458554575937,-2.8812487396749367,-2.9074159772115893,-2.971975907371746,-2.9737652672119874,-3.008957636442101,-3.138737279171592,-3.0933004958778487,-3.028201463264389,-3.0520912345990525,-2.996695750280056,-2.8360715472976588,-3.012303222575734,-2.9952837339737823,-2.9866788202389847,-3.113566610757296,-3.009068525593013,-3.01190395217798,-2.9813196132230697,-2.913502134037557,-3.0386379044887684,-2.9198461229145467,-3.0499817827575866,-3.0230565795477062,-2.9976971380635797,-3.001196337805926,-2.842497571504131,-2.9563965914298285,-3.0915030566131465,-3.025165899190195,-3.0432070935548547,-3.1380445325328115,-2.9787757972631783,-2.996445005915985,-3.015772080711439,-2.797513418950724,-3.093834794050179,-3.058045819745657,-2.886819419147058,-2.8985779420649456,-3.0261002300245567,-3.135204053693388,-3.1113066276076977,-2.993389741165836,-3.0167873366290365,-3.000114463940008,-3.067288672838042,-3.0131133280825484
17,-2.837581581092604,-3.092491922024318,-2.976266820155541,-2.9048643514556485,-3.0093195841411964,-2.953323664951973,-2.9438246885422115,-2.997633142335682,-3.169710394718233,-3.070215479630496,-3.059056746362512,-3.1423963916804194,-3.0570082227711475,-2.8958818594244318,-2.9980268039414346,-2.939104041618064,-2.9979975536716883,-3.0776011860102006,-3.0357961935544586,-2.9371618544336684,-2.8420791360959603,-2.9068286732734405,-3.106260922892184,-2.95426364843254,-2.9731056716597317,-2.9382761213983053,-2.9407420628725083,-2.97560985177001,-2.8349637014640443,-2.992378196052073,-3.1091093382110886,-2.833144382096312,-3.0212146171499787,-3.1599340341495425,-2.9999016752524077,-2.9385615998283607,-2.93285739718866,-2.9241224925385283,-3.107738245474768,-2.906536766498697,-2.947603781984589,-2.9295902414675496,-2.955492687530971,-3.106349669599534,-3.021225674569364,-2.9997409563244952,-3.0102978579693094,-2.9497802075062665,-3.025068254359047,-3.149391237568348
18,-2.854852711584355,-2.9839670613215,-2.922995107715399,-2.944777441658892,-2.8667789021367347,-2.915214917892182,-2.863812816540128,-2.9842971551975777,-3.073607838813481,-2.984885593118322,-3.170410303088065,-3.056393804911143,-3.040962774276427,-3.0381692037026067,-2.9523593266931445,-2.9597285370770035,-3.0274995253857053,-3.088775639495589,-2.9946537066181937,-2.9057460250822045,-2.9424386523431,-2.941983816450771,-3.143894233701685,-3.0211112630676853,-3.072186050385533,-2.834113503158652,-2.9085382714900363,-2.9280276895076955,-2.9959209954393256,-2.83320899026874,-3.155602439789602,-2.9420405809984578,-3.1004944656320585,-3.0474482550758832,-3.00761925255149,-2.882290931345892,-2.965910728086992,-2.855970427682308,-3.0779434745189223,-2.9351449217264,-2.8945442151465315,-2.9352184902974847,-2.815689916338522,-3.107687475109154,-2.988228074640821,-3.0473098167928963,-2.964479583688449,-2.943011689797987,-2.985229225094203,-3.008368924215942
19,-2.888115982568837,-3.008767331013811,-2.876206701852089,-2.8541107392448173,-2.891203443474984,-2.943819247979738,-2.979571146884523,-2.952355739856618,-2.94848115851128,-3.099674302507057,-3.0243413928773206,-2.961521016410521,-3.022502672693412,-2.980959627661368,-2.849361274357455,-3.0573427751884856,-2.9874725609296617,-2.974794436312488,-3.0092193371551827,-2.925398423660515,-2.917994073877331,-2.931581543873349,-3.0467084195960834,-2.922146586223107,-3.115674949767624,-2.838862169578441,-2.9171166847022,-2.9901982288212,-2.974003517188348,-2.833917398265964,-3.065892297272361,-2.9969900729328507,-3.0282155310386503,-3.041280344408585,-2.9739566130272657,-2.84958812447926,-3.078609508725604,-2.8493263888283256,-3.076054741092944,-2.985992080348552,-2.937668044446551,-2.9085926767888965,-2.826384310349948,-3.1211807799600795,-3.02356833784424,-3.114865631284435,-3.0167269156107683,-2.97182638892773,-3.0314963434421727,-3.09932373581698
20,-2.871518971980875,-3.0896530111980005,-2.863037022528032,-2.809228472276468,-2.9198832695169865,-2.9830932755972737,-3.009904454776322,-3.01041633289005,-2.974828281930947,-3.0081725357078137,-2.9588789662128487,-2.9232560189256724,-3.161303982719647,-3.020227513508664,-2.969093354455576,-2.964060489284254,-2.894416832773134,-2.9996448017353194,-3.009758476232055,-3.021504422973533,-2.9214427552854505,-3.0015221715862666,-2.945485129352372,-2.907253562789936,-3.022359675251372,-2.877913889677147,-2.893952304665572,-2.804369163603269,-2.8679038585348677,-2.9066779305985326,-3.02095355361207,-2.9759235441096203,-2.9996320142033026,-2.975307811787544,-2.997413511224759,-2.8852738464624648,-3.235931582112896,-2.847718458183249,-3.0298805349579747,-3.024353077262131,-2.978920361584334,-2.948688185170228,-2.8885346188981025,-3.125940079388237,-3.006435966312734,-2.989504730999856,-2.9266470701313185,-3.03892912858172,-2.965288517349547,-3.048929043935707
21,-2.9281704870438285,-3.103422522749437,-2.8901457377504958,-2.8777339031801827,-3.0418408323332224,-2.8759690182276025,-2.9050122712066666,-2.966564522573438,-3.0115467820167323,-3.0836418501989824,-2.958093727619007,-2.920147295277852,-3.123247644527804,-2.970815360778972,-2.853091591179378,-2.930150538139089,-2.959516367686588,-3.017475300651463,-2.8781708895786124,-2.8743737199938595,-2.8833473616627567,-2.9481237712208515,-3.042841315408749,-2.8962032210660125,-2.926772935606376,-2.867133662493255,-2.961531946941657,-2.822995254554965,-2.9107372987169526,-2.8675649475211427,-2.9082367663916155,-2.919631868857417,-2.9584638210137904,-2.905275107881783,-2.9441711900129715,-2.8931433658053463,-3.052051153851816,-2.892573174984949,-2.9948047431374687,-3.1596345731239746,-2.9863159768163787,-2.9099192618790504,-2.8242296075400843,-3.057139955367489,-2.99378079263659,-3.01942660250196,-2.9958436248476468,-2.8757129298452897,-2.945930360929174,-3.0628481859995937
22,-2.8952779134660376,-3.001350945761327,-2.9032274509592537,-2.8102563006872288,-2.974488842760274,-2.894039046607575,-3.0416770505081274,-2.8553753204498564,-3.07603012087442,-3.0222567755083625,-3.035866730720916,-2.9725753645466875,-3.0080984008658547,-2.959371881091568,-2.86049136271133,-2.866173730594135,-2.9381820710388538,-2.9922134368632745,-2.896875332433001,-2.890266254279052,-2.9065187887408763,-2.7858669236886544,-3.065089014685937,-2.9410839559391806,-3.045537929149274,-2.926175555689173,-2.9401939905011294,-2.87465754955944,-2.930572135356084,-2.8548781892255013,-2.846300234777767,-3.041840557388135,-2.8844940639737917,-2.8442260637038004,-2.8984278131212378,-2.8849417963687265,-3.0377934362718952,-2.907597224861389,-3.076599313823091,-2.9913103704276875,-2.955751671739854,-2.8841473751682805,-2.8780252614556248,-3.0108974480124777,-3.0976921269952085,-3.0502445392469597,-2.9252705752664183,-2.859916042731573,-2.916826128177789,-3.02733901445775
23,-2.855926779073505,-3.071894942463931,-2.848698588981468,-2.8881310455655185,-2.926157162785779,-2.858251065820752,-3.0112965345849645,-2.899059552227072,-2.95196641880784,-2.98995240348458,-2.981740482055224,-2.9493302352136617,-2.980718174956304,-2.835652618153624,-2.9120700706166094,-2.922997223522416,-2.9096114803621984,-2.857401005292093,-2.8333871551423484,-2.979278442887228,-2.8884416083424984,-2.796395824258702,-3.074594363247246,-2.8565631407346763,-3.0507118143660503,-2.9398788973551526,-2.988098771663631,-2.9115413972920305,-2.922921925763084,-2.89891902869155,-2.8177381371563017,-3.0237211506236386,-2.8754408629719643,-2.957843554699566,-3.012330511570716,-2.946537605658848,-2.8939102118890165,-2.9635563554771043,-3.065392451382168,-2.9083256519709733,-2.82329093385273,-2.9797726675093363,-2.9328701583387438,-3.085673612196324,-3.049069023449451,-2.9882388889070213,-2.867367554214515,-2.7820706189452764,-2.9595389899320845,-3.070863824309217
24,-2.848702877745682,-2.991763363784142,-2.9036639581730608,-2.9020356504394558,-2.972080292163212,-2.991683287943092,-3.008002374615123,-2.98863048992574,-2.982718018292582,-2.991604771223208,-2.8666624772586893,-2.9283646338904368,-2.9666615026950254,-2.9263886780978305,-2.8465316688705924,-3.070025029726988,-2.9717323678598024,-2.9808927929482505,-2.9795499357780795,-2.9682240061925285,-2.882845468256324,-2.8378734260970857,-2.9176158340372123,-2.88992204102653,-2.974052248222989,-2.938104448844554,-2.946522489439701,-2.912027598155609,-3.00330774064117,-2.88527723139382,-2.7802592187978368,-3.0838634092109265,-2.8118161864595854,-3.026330437805484,-2.9701605018161263,-2.962718829493684,-2.9316520719854786,-3.011168417320665,-3.0682763516539366,-2.927579237172841,-2.8243262177077546,-2.9446880905600685,-2.914934314862133,-2.930767113328468,-3.124955338852741,-2.8500620496546536,-2.808219876246695,-2.807620222898223,-2.977554874852641,-3.039974584954644
25,-2.9372022030376472,-2.995649108967031,-2.92603998862185,-2.963557263796398,-2.988261248784293,-3.020087745215312,-3.0496042242371715,-2.852478864934925,-3.0176489257764816,-3.063600423152088,-2.884537249875629,-2.8788001947484028,-3.003378728552569,-2.9193990395214207,-2.89818002970342,-2.9564986858100277,-2.9184765526067413,-2.895546594678775,-3.0221406976963343,-2.8789242878841312,-2.832405796596305,-2.867457582646931,-3.004528370028156,-2.9472163057336247,-2.836560262193525,-2.875522667803128,-2.879887036745194,-2.906462540065748,-3.0636125362196966,-2.9266722417229705,-2.8547205508258005,-3.001833375237902,-2.812470733096163,-3.063427336502594,-2.884030033323064,-2.8614829396004726,-2.864649034666236,-3.055422281241539,-3.039628527626107,-2.9168636197034505,-2.889761803665122,-2.976192706318965,-2.8637760867115207,-2.946955889331126,-3.0537989354856387,-2.979268730156812,-2.8303948168182043,-2.765096461445222,-2.839539812954309,-3.075450780939313
26,-2.8970480868181374,-2.911797476825016,-2.9560769585359337,-2.950404074557243,-3.012738530654673,-2.9583586355987204,-3.030149091932958,-2.8371859678051736,-3.0252059671545557,-3.080109774607996,-2.873423500690997,-2.872498512937492,-2.9815768171628982,-2.8730394077431223,-2.9718198034162358,-3.050430074404574,-3.0101830636628937,-2.9142558860665884,-2.9391831624839706,-2.8174279036826,-2.8939602356414493,-2.8071704829573547,-2.9727117097406874,-2.8819173919596106,-2.949380659226295,-2.923012870825612,-2.91334989914013,-2.8856774745219416,-2.968169025730993,-2.890023560893616,-2.9378930548856217,-3.047973571185034,-2.8101006255469647,-3.216042686454823,-2.8838528665682257,-2.8795690702194627,-2.8611317026901544,-3.030476895234983,-3.022369260710189,-2.862209337650373,-2.849594399112384,-2.9782462899784825,-2.931466210680817,-2.8916311035956053,-3.159764651893019,-3.0070653386778567,-2.83193111390356,-2.907239385704003,-2.824082456608764,-3.031899799609693
27,-2.8738882926486387,-2.850387024066828,-2.9180911582870688,-2.840445002660912,-2.9681238166099773,-3.013654487257322,-3.0859724191646367,-2.890696894403457,-3.003815114802884,-2.9562930810227086,-2.8319880856988924,-2.8315641855652847,-3.0304394929004688,-2.900811670361837,-3.0920013000095987,-3.0436986161427213,-3.011935475995313,-2.94896905798416,-2.846675859373468,-2.7731038502754077,-2.8130812232147298,-2.820005027602879,-2.891158568638637,-2.7761224406616125,-2.934522461234529,-2.874654648637911,-3.0113480732102214,-2.8102539341435246,-2.9796025439241016,-2.894586707691273,-2.817906394678212,-3.041801403647644,-2.920873348393843,-3.082784519373522,-2.864145052991779,-2.963647315023525,-2.898255071430455,-2.963915545634528,-3.0632807372556803,-2.822971736596525,-2.8797149365713057,-3.022736653523667,-2.9580387446752807,-2.9434024413633924,-3.0005515768933235,-3.00985136690942,-2.806685498575792,-3.0419887825992165,-2.786293325383169,-3.03480602289961
28,-2.83950144238146,-2.859359751033187,-2.89746290128211,-2.877399649904175,-2.844542877737979,-2.999864717320432,-2.93475541217517,-2.8069149259137136,-2.970423566734098,-2.8636863110516364,-2.894072361859519,-2.8999511083738265,-3.1603800440092376,-2.8629392420046664,-3.0115467972638377,-3.127129578919363,-3.0696496731595104,-2.97840840546576,-2.7491236813037165,-2.783795817947514,-2.818060504747802,-2.7987457413133647,-3.061995508826396,-2.800921352872629,-2.914644490267651,-2.794164657268125,-3.025812743999494,-2.847978604199481,-2.913766312343504,-2.8615370644261864,-2.8970015067685875,-3.070022546484549,-2.913375445166421,-3.048080105724487,-2.956146199130558,-2.9697353320164237,-2.851914114013221,-2.935494558187287,-3.0636153695720267,-2.909307181041838,-2.805430683835223,-2.980249023716471,-2.892178704581056,-2.9207023054971155,-3.0787359950913924,-2.9582862012061355,-2.784244766701794,-2.892245317597794,-2.826697760652193,-2.970061859823047
29,-2.845009139850007,-2.9307719502800973,-2.878774650173969,-2.832874700105361,-2.8620785390575025,-3.114384730332903,-2.9857332909854266,-2.795848085100953,-2.9570493311771497,-2.9154917689943174,-2.9728657354812182,-2.989845735375884,-3.022866596771541,-2.9221053124226706,-2.9357655413892463,-3.0344423925193,-3.0002259970126954,-3.090091811358127,-2.8517142518639425,-2.8142673351935583,-2.7768533500024777,-2.8893911510538324,-2.964069885385243,-2.838307616544967,-2.965574745995459,-2.826645278699438,-3.0422775307872696,-2.794084458662585,-2.938832661446092,-2.843739749947728,-2.8592663294329306,-3.041968641095356,-2.9067005307576013,-2.9816797943960025,-2.893588029541593,-2.891267353038834,-2.8982034034774418,-2.92512620880165,-3.0393288204845663,-2.9772206365960767,-2.8611286651590504,-3.0418527819603494,-2.8017344078556787,-2.949797983128484,-3.028073918404495,-2.9221092460690814,-2.7955413635071,-2.870261631232868,-2.744465116202908,-2.837584953177594
