epoch,1,2,3,4,5,6,7,8,9,10
42,-12.469443079037278,-12.792353442763895,-12.367538267907138,-12.386365561439437,-12.346350048539382,-12.189984491548998,-12.33838736995985,-12.347982163570135,-12.735979882589664,-12.560363426150236
43,-12.504733485956734,-12.716206777312046,-12.470053695336931,-12.44698122076502,-12.20494719516062,-12.07311154068641,-12.384099505172138,-12.150188493724706,-12.689580040686298,-12.519021870741913
44,-12.377107739907531,-12.681899044194637,-12.388083524858285,-12.584816105742636,-12.27353953152496,-12.2294671749148,-12.531660362349768,-12.143789166186377,-12.682907579657998,-12.64686323676925
45,-12.27627064944619,-12.652201166655884,-12.48663934313466,-12.688422024106604,-12.168727990579344,-12.255746052528302,-12.576148735414751,-12.117968181407068,-12.655315696161782,-12.423258131835064
46,-12.19026470676903,-12.71397879663372,-12.603877175354125,-12.589585553362635,-12.262468351031456,-12.242154967944286,-12.694705486715293,-12.237194938860071,-12.76119384111148,-12.402827587761523
47,-12.272793733455954,-12.746381623487457,-12.423781182488504,-12.68046345030126,-12.245234660529514,-12.31109854113851,-12.743260838233992,-12.287696292332685,-12.789534549048856,-12.375368166616967
48,-12.32535470333492,-12.655299151555344,-12.378292404872251,-12.804993420837055,-12.305930105617705,-12.236700201842186,-12.648150898983618,-12.204784959781684,-12.715310289834232,-12.41221904452012
49,-12.42633268849253,-12.631706608347724,-12.485092974900256,-12.888858461515593,-12.409071921855658,-12.182923143155042,-12.645743522602787,-12.341005131629457,-12.706456502187256,-12.46013095100528
50,-12.629915523543511,-12.6279062537355,-12.43756533136943,-12.935367114597422,-12.549990475518754,-12.189336662727568,-12.475741445131368,-12.345096669906434,-12.711064881297157,-12.600914960349458
51,-12.5425065955865,-12.592560830873705,-12.42376104340279,-12.872697068346884,-12.58772935467998,-12.08544374420504,-12.42357915805752,-12.401932123458565,-12.641787951171867,-12.715665478092042
52,-12.580427484372631,-12.610053426386967,-12.44155460623998,-12.789425406328569,-12.557546047936896,-12.211203521942728,-12.33459219973599,-12.363625939221086,-12.534092682436311,-12.642436697808572
53,-12.63582612764866,-12.458016994208576,-12.40612354501854,-12.768435177721816,-12.758073927132592,-12.288828544079102,-12.4086921659848,-12.344969478705616,-12.448825596347742,-12.467815194373928
54,-12.576174060469825,-12.553662217953097,-12.412234169410995,-12.626413514796155,-12.686652194082576,-12.31123613451991,-12.512020580160192,-12.32786011792497,-12.40954633529958,-12.31642756505426
55,-12.598650427883753,-12.602066463393282,-12.35955695108443,-12.565198138572525,-12.664972644747914,-12.249974875118864,-12.590269796623726,-12.294610459445718,-12.177583487831772,-12.456833170158658
56,-12.580371407281527,-12.631033109330552,-12.354951539073896,-12.646200295288638,-12.510258287964367,-12.198195643696703,-12.426244554651475,-12.272530280259495,-12.18851317183317,-12.419663877782751
57,-12.37869070048858,-12.584083250855208,-12.287284964713924,-12.579655929431606,-12.546834204730404,-12.137958138252785,-12.392454096335074,-12.27206150551726,-12.197297156147476,-12.503742225263842
58,-12.334707236078309,-12.605310885865126,-12.217646823388344,-12.527746748568044,-12.50489452039158,-12.232681061377589,-12.490218199255612,-12.257969610487342,-12.241023932284229,-12.399240796451444
59,-12.425446912942023,-12.552775652409546,-12.183231778747713,-12.466408557240635,-12.527083036177311,-12.220991049986914,-12.384142155491077,-12.19466410136425,-12.302656700205889,-12.470538858728052
60,-12.3752539161414,-12.59671429381017,-12.20905064240572,-12.494328561467835,-12.513308516019888,-12.108398656219642,-12.400548118273209,-12.118407387556786,-12.288705467945544,-12.48609890978457
61,-12.32074220504379,-12.64882345893904,-12.30057480247133,-12.45103555771394,-12.41149745563652,-12.159496185083537,-12.188705370616857,-12.171838428596228,-12.225771209959026,-12.465453279313742
62,-12.518574552118755,-12.54479663001766,-12.331249187866028,-12.338496488208005,-12.427893204425738,-12.283969034313367,-12.3091093736411,-12.15275019483104,-12.302795528092291,-12.25076196972208
63,-12.43747907294778,-12.607213111489,-12.280038567657682,-12.208047227692155,-12.580092709469271,-12.357353010655414,-12.38213165035671,-12.198879500397444,-12.329695545661089,-12.237279044244652
64,-12.473649184136873,-12.61811620630678,-12.28015301843062,-12.237630913215076,-12.758958279923322,-12.331605902884224,-12.38980580166342,-12.319770296848631,-12.536096499882731,-12.21623380555348
65,-12.466970027485196,-12.665415930798895,-12.309098610326568,-12.182485179704708,-12.606017542379718,-12.383553785724198,-12.284616791150349,-12.396603549009264,-12.429657475154878,-12.17965617142143
66,-12.277366574249294,-12.58075666346403,-12.293876228079236,-12.229815005846277,-12.690770828227288,-12.347643362635244,-12.384935239386689,-12.3497605868617,-12.5614747739353,-12.31810703956076
67,-12.290743220536722,-12.481579150238463,-12.36053568409233,-12.339594554066236,-12.773825942684988,-12.35442163471886,-12.306432216093432,-12.21237501905263,-12.586313186241991,-12.473491412544783
68,-12.233393254050124,-12.513017459475885,-12.153098904749788,-12.321305945168156,-12.735489070996724,-12.394179452082946,-12.38866418481389,-12.170374618241391,-12.349141354855876,-12.391865137313008
69,-12.17038322403465,-12.562616414752744,-11.908576501092096,-12.342209562020262,-12.534502222946584,-12.221414756314248,-12.254129152670473,-12.083432631175205,-12.207271609585804,-12.263778395121976
70,-12.32891304621428,-12.692461605883242,-11.879057459368084,-12.381791738698274,-12.38593308814576,-12.126496230779628,-12.335530092526067,-12.16478223956375,-12.20243515081978,-12.252365944416487
71,-12.371801630627475,-12.589685066325004,-12.030288324878954,-12.377287948085298,-12.409214549622355,-12.066269930277477,-12.32943464507752,-12.226764014227198,-12.250751303879396,-12.31826871742883
72,-12.284939490168217,-12.61991036137037,-12.005903835942672,-12.446044107506742,-12.3422620181567,-12.030052436511191,-12.422674282838736,-12.154286217927426,-12.297164510916152,-12.296510956646744
73,-12.268710767744174,-12.42494952569411,-11.945784769550112,-12.374221348661797,-12.221214162156963,-11.958284000461411,-12.587071609365951,-12.123198190085663,-12.348182342368956,-12.28482227120566
74,-12.191054582697207,-12.401571002944316,-12.072472363526543,-12.335737868572004,-12.167528067861646,-12.09404139433754,-12.573084769816749,-12.042124793340932,-12.372583052577856,-12.33060242394414
75,-12.085840558555276,-12.39160705774492,-11.977123175587716,-12.27705837744299,-12.24244343625069,-12.043917282045442,-12.508201366969748,-12.06208255931149,-12.442064753549351,-12.284614120199503
76,-12.1092061182395,-12.4089602464506,-12.057190493036307,-12.276937316455482,-12.2747211231482,-12.018481415805688,-12.384190962317223,-11.998700711365256,-12.43530612598515,-12.193187726800794
77,-12.227699184327223,-12.49612768248983,-11.987545955567589,-12.234624548739506,-12.23870973444738,-12.139177018300028,-12.432858722407168,-11.931804206285031,-12.481457736708418,-12.22501015408434
78,-12.300608874693635,-12.46282346629656,-12.007355023389705,-12.083901855831543,-12.363201712917558,-12.187767261855818,-12.398276106642356,-11.945945954515093,-12.56323356044298,-12.089125891047685
79,-12.30705413064786,-12.39428853903858,-12.01006315477155,-12.089287119660083,-12.234934294841368,-12.368089327783997,-12.395158766261163,-12.054898497586626,-12.369922790296789,-12.234797521501624
80,-12.239947362303536,-12.40781934616776,-12.047179131944066,-12.194899331576543,-12.158915989554137,-12.360576026382732,-12.35955357570097,-11.962600419054432,-12.347618932375134,-12.252926238489795
81,-12.321484426875102,-12.362336847297374,-12.032999635193278,-12.207031604652338,-12.192956871944292,-12.322959153423636,-12.321265192465852,-11.945832476938644,-12.532305133013685,-12.25086386245141
82,-12.224173267849777,-12.336982964703704,-11.973042772744884,-12.172509132408049,-12.199871055105564,-12.302035280558128,-12.49676780877145,-12.15701703008639,-12.51199318178563,-12.279638960614864
83,-12.243152802500214,-12.493890722286109,-12.0435940947054,-12.000306764698704,-12.216038561906098,-12.397187803923622,-12.51075751592411,-12.244484562212952,-12.50773029144752,-12.240889255277596
84,-12.240723600023648,-12.519583452464332,-11.938156281340149,-12.000278618045114,-12.176994343829232,-12.436222739461972,-12.590967953589836,-12.368912972354137,-12.507687361962969,-12.210720898078703
85,-12.37390057413784,-12.537963375084228,-11.869469309589345,-12.01537527446683,-12.31178536400484,-12.491001882166366,-12.596900026801276,-12.292697998036909,-12.5364272886878,-12.1970975494247
86,-12.41770569949753,-12.612965950771182,-11.959659966011117,-12.07231730678565,-12.183173105393282,-12.576303667876788,-12.589385965720693,-12.29169882770356,-12.572654337573589,-12.224632463179944
87,-12.342136072231026,-12.627826915195536,-11.922212316774695,-12.063244020828956,-12.26378051891852,-12.536240660813778,-12.465829550340333,-12.265288376444891,-12.528901205094602,-12.220070466981346
88,-12.294336855374777,-12.640407214769022,-11.918808416727655,-12.021386295218749,-12.427201192363688,-12.383739710355982,-12.329369847570392,-12.235095307539003,-12.61404020140411,-12.19081321098636
89,-12.161518378229324,-12.629125610700614,-12.09065729101348,-12.059897294523264,-12.48262586060966,-12.398759847448469,-12.402108888845753,-12.22163494575338,-12.57389444085177,-12.304324693392356
90,-12.24460907373001,-12.55207747638804,-12.083345925210937,-12.160857436946406,-12.34961159331661,-12.37016597039235,-12.37293420914494,-12.236980508720176,-12.67464022759506,-12.419281137122436
91,-12.22894593292636,-12.420347026510088,-12.112366393632122,-12.267476642923253,-12.349089111695273,-12.451150835364858,-12.289160694629444,-12.295594742386758,-12.53083139583461,-12.4605062718703
92,-12.306100767280563,-12.50740378867804,-12.248047485014297,-12.285015636414371,-12.2387601248135,-12.509908765669849,-12.188666855986009,-12.314129823733348,-12.419980991219806,-12.344878426828776
93,-12.262563726874587,-12.435965627156644,-12.22742329467278,-12.44263843799152,-12.139170153931522,-12.741446819106796,-12.219765990274157,-12.29514028602895,-12.548294619694952,-12.482461013220792
94,-12.353543919263805,-12.281039048175892,-12.319059119277352,-12.42866468903165,-12.23203031986024,-12.570123773825554,-12.124664505831978,-12.265294081472929,-12.55343980368512,-12.425453402052112
95,-12.28734064596058,-12.261952336240858,-12.202822003406402,-12.469569742506843,-12.266458007255716,-12.534272119727587,-12.203362548867034,-12.358713362459028,-12.444244875601562,-12.406888793889337
96,-12.280740633190325,-12.273883795453708,-11.96554823567527,-12.377069916075966,-12.20363077839181,-12.555326589037088,-12.054050960557696,-12.261694704143045,-12.497420704247364,-12.479218294930968
97,-12.378188250848018,-12.21722923905278,-12.062533940936357,-12.160581184682885,-12.226811488106984,-12.492115378876246,-12.11076387215004,-12.254347074347402,-12.293874532160112,-12.428764666362015
98,-12.36599587045034,-12.36240897305108,-12.14199499850477,-12.138638888269645,-12.141523961427929,-12.494265125192172,-12.10574866464489,-12.1488534319124,-12.31897814773544,-12.244711898161922
99,-12.381262874701562,-12.297239533228126,-12.113723068114744,-12.223189878423833,-12.197595478019126,-12.403906884439188,-12.247127541298104,-11.971244319296794,-12.258779705296638,-12.235984034847394
100,-12.4003254442867,-12.333390637966769,-12.049200154196663,-12.237026356347798,-12.240366431303162,-12.305699414655855,-12.10802081952521,-12.043129483046195,-12.39963029001732,-12.246620779092703
101,-12.50403116625569,-12.20733171473118,-11.99713591863597,-12.09984837594872,-12.19856017463096,-12.230536667301626,-12.144955382374054,-12.037267391520336,-12.29402580202229,-12.197856964093416
102,-12.555758601175556,-12.289852801874291,-11.99836258042918,-12.05313736967404,-12.280428091493558,-12.124332563520694,-12.150580049787992,-11.984667711030388,-12.339374441722226,-12.174089896270864
103,-12.552522769832224,-12.447396417032412,-12.048385515265918,-12.17219044351964,-12.242484632765605,-12.164907927607548,-12.2538075584011,-11.94417347753672,-12.338253136910613,-12.150026913359852
104,-12.67590501382129,-12.369992059494166,-12.116852409235234,-12.122302783107726,-12.131397330140482,-12.069728877559958,-12.180200220787066,-12.009279140322263,-12.295961148330475,-12.239510659416084
105,-12.725705736481151,-12.393025336735391,-12.117331886477972,-12.217148311795546,-12.12555579659785,-12.042418961080813,-12.320701403102602,-12.12916451879511,-12.30786801474244,-12.10218330299166
106,-12.665613984257105,-12.302285547588983,-12.180285669178422,-12.183270688108028,-12.47282757386716,-12.137553978580849,-12.325587745776607,-12.161151405507058,-12.267664747530274,-11.999897467624006
107,-12.529783053065634,-12.294135838877413,-12.117231575781604,-12.247448729712374,-12.618359613857397,-12.220090593941618,-12.370682615732502,-12.322570630250588,-12.293077936842812,-12.022718844093506
108,-12.440309939018457,-12.312501319483196,-12.038102529228484,-12.305502288715507,-12.717449746233983,-12.305582918075183,-12.343730193085094,-12.287431856492075,-12.311724953540468,-12.0620744353904
109,-12.43423451960651,-12.353187437659942,-12.085176545117852,-12.284614547776613,-12.5600346159787,-12.470904557439498,-12.310459131763125,-12.336332930459976,-12.35079051582423,-12.053160646842253
110,-12.605516196127992,-12.344248809263732,-12.160583760379442,-12.213916910741563,-12.423868237485214,-12.382823258234524,-12.34321036150858,-12.296381980437582,-12.471842024386172,-12.077499097783024
111,-12.49007470439525,-12.442393619831511,-12.123925797639338,-12.154709993112103,-12.265062741379444,-12.306805872926498,-12.347542861807035,-12.327005022395928,-12.435827973151376,-12.109486458133455
112,-12.544370876101793,-12.583033584640706,-12.222562237056524,-12.29881031807358,-12.23664689667656,-12.262171805844158,-12.38510939489533,-12.350342100357045,-12.279131069601906,-11.924101564909078
113,-12.621005869845565,-12.422449749150193,-12.266817858716363,-12.379600460566174,-12.361058549896471,-12.237699498812336,-12.345215348704594,-12.33860797130535,-12.267010989051077,-12.023583039937067
114,-12.520456300060845,-12.407949437023792,-12.415152638277243,-12.3646431431044,-12.159788589125116,-12.353670747139295,-12.361707244065403,-12.333666528093383,-12.23475940158303,-11.962311061981596
115,-12.58100930234492,-12.432180927661024,-12.482679241166784,-12.2382475524536,-12.344096465805425,-12.296945910118602,-12.245396361348604,-12.292040250946124,-12.234207241801252,-11.883127239199109
116,-12.458150882053628,-12.505730023622457,-12.34943970885109,-12.342314709645752,-12.316401417390075,-12.267787670329785,-12.144675798908676,-12.303376680024943,-12.411166398067705,-12.02618640722165
117,-12.399795482695115,-12.524153867816764,-12.468341764335406,-12.09867596576169,-12.352237078645825,-12.299444714736234,-12.284778607184723,-12.34888196162452,-12.210097990835624,-11.993622517392028
118,-12.415932548996013,-12.57492530605066,-12.39359108277434,-11.951077757883231,-12.354818318996228,-12.092208413449583,-12.335719357858563,-12.262206370225432,-12.27655709941377,-12.079377921142664
119,-12.428355768133384,-12.638041530121823,-12.398520226731195,-12.160558618924435,-12.375201525290883,-12.086814847118893,-12.47300842058092,-12.205652559776654,-12.30705911733135,-12.071767793146666
120,-12.346341301386335,-12.488511088048323,-12.472128386605815,-12.03726529567792,-12.275007958298731,-12.055764060400236,-12.586978808386805,-12.053009662213649,-12.294789396292272,-12.086320524554807
121,-12.375241273065027,-12.455266341257405,-12.509182844250548,-12.06908098078807,-12.271544882997024,-11.970935916851971,-12.660854831119686,-11.972651532501713,-12.257386346386545,-12.171254135914772
122,-12.313062193613137,-12.522629600396272,-12.41605237303696,-12.114824524381511,-12.276217522267135,-12.067220137637095,-12.725375213964057,-11.98441121457891,-12.28832940730838,-12.19757427361307
123,-12.406307619997122,-12.38813803468568,-12.512852899779968,-12.106246714365888,-12.315903719452132,-12.08342615877391,-12.70904191051996,-12.032837265082138,-12.282087401755494,-12.196327766187675
124,-12.393951318512556,-12.30119110958555,-12.509905877854267,-12.047914275085263,-12.262096178502082,-12.15954923523988,-12.678647108068514,-12.085676401600429,-12.40005890902152,-12.237344617844707
125,-12.421401014601695,-12.345570549975234,-12.563864365164882,-12.020220871636292,-12.290470344648602,-12.042489115815398,-12.594753104026724,-12.152624724376947,-12.288451060931738,-12.256583027490988
126,-12.507845405612704,-12.207117739101658,-12.588454662339304,-11.919323596095811,-12.280949103373665,-12.153362378104076,-12.618608315769146,-12.20598869278554,-12.330587567520103,-12.240545859176144
127,-12.558714088905525,-12.126500255693369,-12.571877062836258,-11.993240059147029,-12.315078126484432,-12.163328210714454,-12.44464708958396,-12.302272951817503,-12.337903374581453,-12.166879200355126
128,-12.404810363276033,-12.25617694051878,-12.560293195747745,-12.03853861808797,-12.260394266616496,-12.330330752387018,-12.406544668816466,-12.358505716408784,-12.276227746933992,-12.26309004598748
129,-12.217073889778131,-12.226571821502096,-12.493866258017404,-12.008651355349166,-12.224910500861084,-12.202724835531257,-12.461391511670367,-12.35662139050673,-12.33674097192075,-12.32925451186022
130,-12.254965461842252,-12.25608516765156,-12.563283156761615,-12.041813979327928,-12.242647213799962,-12.294489223067757,-12.391954005160288,-12.260018389410824,-12.37631356260019,-12.384442343943778
131,-12.20606514141338,-12.351252309804227,-12.550991166870745,-12.146997488486477,-12.244979690315333,-12.152127169162636,-12.351154243071852,-12.406474488843482,-12.542237485737385,-12.309186335053823
132,-12.221468651434682,-12.371904765432411,-12.706632881981644,-12.10365818754502,-12.170714724206723,-12.056891799877926,-12.3320653845095,-12.400625275804362,-12.598353974276652,-12.356138158548555
133,-12.232664440318969,-12.418793369264613,-12.52802403352277,-11.96763070189541,-12.171321307067693,-12.07533609355414,-12.26033888162082,-12.36251237997032,-12.61464394358966,-12.322888444256629
134,-12.289586933922916,-12.274286353374716,-12.504783781635306,-12.069378245351183,-12.321841725671892,-12.051647541054804,-12.203417662878072,-12.338639626987485,-12.712016821000091,-12.343688614375836
135,-12.27371022714631,-12.235384280158694,-12.447987275931164,-12.14744453073559,-12.275835814512378,-11.973147867271118,-12.18080850294402,-12.29572322704611,-12.741714854031342,-12.368349651494873
136,-12.254307057222666,-12.233863028382247,-12.461773861086169,-12.149165695672362,-12.224092420632276,-11.926046621961095,-12.116719349032758,-12.418704722668078,-12.768658470735591,-12.37426018900045
137,-12.111794407650605,-12.316276094891869,-12.460805213733064,-12.22057832222031,-12.194506479297925,-11.99355285135454,-12.189967068964904,-12.265735253874382,-12.681994099610186,-12.371056152835648
138,-12.18084843815609,-12.207968051262096,-12.590272555742848,-12.16427354727854,-12.034069746719986,-11.994773682699831,-12.192507423286074,-12.1633896181639,-12.733823304397358,-12.296451723922598
139,-12.278344683072715,-12.250783030289709,-12.54706888664733,-12.07749032768738,-12.042044022262536,-12.046867125557498,-12.102318989054565,-12.230733928611595,-12.62405270763268,-12.401196556421604
140,-12.206312992695471,-12.200878866924649,-12.498000973127509,-12.108555997249828,-12.15200023682385,-11.956575358041356,-12.359395803026748,-12.261080423431595,-12.525046046416186,-12.27256084198485
141,-12.200203590479816,-12.282021905884635,-12.323855087997224,-12.095004176182965,-12.245240931466046,-12.015705746453875,-12.40003222510852,-12.358546933315926,-12.329486506762589,-12.350236716765062
142,-12.192276796829152,-12.254589839310464,-12.34217789278478,-12.073247740978736,-12.28221411401195,-12.010228952535028,-12.382623643613156,-12.357069781131608,-12.25185274686757,-12.5066775076813
143,-12.182283705925608,-12.343070356910149,-12.181593918154505,-12.074580740247196,-12.270206399798647,-12.050433757240285,-12.277342127317898,-12.264618563007456,-12.209630013200291,-12.537454587647938
144,-12.291924129793644,-12.385192476290682,-12.221409270945264,-12.15804669282798,-12.335656733584075,-12.10153683878149,-12.36074883824826,-12.228869486613693,-12.138674319278069,-12.423613322903572
145,-12.23080796369457,-12.248105811842134,-12.425174433489817,-12.156419019202628,-12.350699120544752,-11.968526420324062,-12.520030939065586,-12.213133946413716,-12.167529240555073,-12.400139925020545
146,-12.344475020297592,-12.224913648283223,-12.235494020045165,-12.20668397685998,-12.220862902378714,-12.127986663765563,-12.491116058769066,-12.132400362419911,-12.118445936853066,-12.39836984255435
147,-12.310399982026592,-12.32141569280375,-12.238442753053064,-12.251322843353702,-12.217384821487611,-12.13980887126763,-12.293566336839811,-12.108653018288368,-12.21392453350249,-12.438270995850823
148,-12.312409851713536,-12.1532677347696,-12.170609936234351,-12.24634309472327,-12.308833884008603,-12.157210051330052,-12.410129834675548,-12.07544718174813,-12.270976053934952,-12.24599382700255
149,-12.381177566230672,-12.191949229296986,-12.23105728985214,-12.457501434377944,-12.427992907699126,-12.08541078991072,-12.235244525195249,-12.054788059029075,-12.394701118468488,-12.30414874190986
150,-12.289618400316687,-12.119787986644068,-12.26849396560176,-12.592452782254698,-12.40216732533461,-11.975075078068697,-12.238171610406775,-12.100241800383593,-12.347325283034834,-12.30392069467218
151,-12.243996406163973,-12.301228914253716,-12.285271814346313,-12.679939394020964,-12.467451044771275,-12.05367990462602,-12.08630013201557,-12.349055144966735,-12.311603411188456,-12.223106624997303
