epoch,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50
1,-12.595776029621458,-12.45692866347982,-12.9532957751576,-12.560172787224404,-12.558122769348593,-12.771026888439051,-12.566724653431786,-12.660719264662292,-12.50413416638252,-12.830461981609025,-12.583843516384205,-12.677010299452936,-12.748939306305193,-12.692179652660435,-12.36285710801179,-12.785783238723804,-12.74649502919238,-12.598578157171694,-12.53619912586256,-12.51331362078775,-12.586406182119104,-12.699809281395588,-12.775986360559063,-12.83050402464867,-12.81562166565676,-12.542877406648287,-12.727920326718458,-12.604789988398744,-12.86705025860444,-12.677556471712071,-12.879537187351088,-12.80746573533775,-12.64943532761359,-12.46030112015339,-12.774973216635969,-12.508599279798077,-12.623326508219858,-12.673409115061936,-12.882426923232824,-12.47111075374412,-12.691086493534428,-12.911231372750931,-12.675470147578098,-12.512027735912238,-12.74393786974085,-12.705027815455228,-12.84633051889958,-12.57632229200382,-12.52276829538116,-12.875134264692386
2,-12.613479432199105,-12.34004952737274,-12.918525758402389,-12.549322908586891,-12.556712924007437,-12.771618065979029,-12.445826751650207,-12.631599802177805,-12.365704697524594,-12.6806323255054,-12.538622028064877,-12.661101856418725,-12.573610091150108,-12.835152274273238,-12.330823132732489,-12.897028411058525,-12.72464225840821,-12.636023898768617,-12.517739162459373,-12.373243975037331,-12.47788769058721,-12.764543055276816,-12.955233605425583,-12.774470089503286,-12.835922965046684,-12.649725181517844,-12.67792887203324,-12.544016705919285,-12.950088387977248,-12.691234995757144,-12.813972958562864,-12.736002189017764,-12.663603616267366,-12.603972572925912,-12.69618251170114,-12.515699878730944,-12.583861699249873,-12.798220159623336,-12.891336851873191,-12.454063781773852,-12.583231777532928,-13.05547294519795,-12.77729079912446,-12.410735582791675,-12.854133333309129,-12.799635896971164,-12.809133134857731,-12.682612734158944,-12.541484915236326,-12.70132305210874
3,-12.700647555592097,-12.34999702454791,-12.8116972778653,-12.534266475828902,-12.76454420209254,-12.77509448234577,-12.479043794982433,-12.60021036851288,-12.408311221102952,-12.791406655316706,-12.481728505492615,-12.501422063315136,-12.606454588856758,-12.77227974987504,-12.470810987733651,-12.863536272818576,-12.627760373600644,-12.683971727793535,-12.7286656905687,-12.45954647888691,-12.494526209958796,-12.747290980559017,-12.97666069083783,-12.700298811042822,-12.872471818409558,-12.500049617112106,-12.694954951892356,-12.419874215464985,-12.823680398168804,-12.55370507514598,-12.866996597693555,-12.739696134987248,-12.616861595655,-12.488513627134502,-12.664176037007616,-12.591191828640524,-12.51183592862868,-12.720292280630211,-12.801838852900044,-12.564880527981526,-12.48358486433083,-12.98364028574584,-12.666446670934889,-12.401544425267524,-12.746977899886389,-12.918562483827884,-12.640475009312652,-12.633935250523752,-12.597232132136726,-12.676308089391284
4,-12.665388646852527,-12.19924265344808,-12.537508487822423,-12.616480348751258,-12.771147753572391,-12.731853627974932,-12.40257056581348,-12.70649762548978,-12.41558856408274,-12.77021438640288,-12.639983196851338,-12.643784319570496,-12.6018889385375,-12.608257068746438,-12.57524141216824,-12.844019710312915,-12.484812350852527,-12.666222354337162,-12.480911274407047,-12.46336928458988,-12.478126354846989,-12.776813466353012,-12.78428062510678,-12.585542581988712,-12.92976108562518,-12.657770004708976,-12.784676485818697,-12.452694947724694,-12.686592056735869,-12.481293378961931,-12.762673526879654,-12.754053757242678,-12.683651383454745,-12.493748696812384,-12.5613450087385,-12.524393959706051,-12.242581529124145,-12.620768052745968,-12.89941899642106,-12.665310676380171,-12.274210557431912,-12.957732247498727,-12.67443348289822,-12.558601737926898,-12.65701572487902,-12.802196948640752,-12.66202258778566,-12.601281742927526,-12.65989149864371,-12.655538887132089
5,-12.678926708402605,-12.198301123988571,-12.463570623825465,-12.57521487013828,-12.639647600675715,-12.780555593140868,-12.463181309444892,-12.549233697658492,-12.622672219781702,-12.836204295244592,-12.502553269364586,-12.53666494743311,-12.66609893129402,-12.757696992805402,-12.576272590718077,-12.71158675991205,-12.503638758859893,-12.8465928950977,-12.52737874707225,-12.600286383394204,-12.482530839944378,-12.683272809894415,-12.86712303912816,-12.615687203635924,-12.967000265872002,-12.544911276107449,-12.749188688509433,-12.41344287722819,-12.855145354419822,-12.63137606847013,-12.704848622386056,-12.666846499699515,-12.756428553075216,-12.460951313816253,-12.44394106697633,-12.582674266197204,-12.276101695897609,-12.632804294139811,-12.790065553536396,-12.661299679140706,-12.125419103965184,-12.70588672858026,-12.670828074733564,-12.408988724807296,-12.707012363786523,-12.78419237245719,-12.79022968378554,-12.602073465867443,-12.740591847031432,-12.840169344429222
6,-12.495487532593028,-12.14656870189931,-12.425607681425108,-12.525184187668788,-12.69133825764251,-12.675141327635268,-12.500078024240192,-12.465685488552714,-12.585658977085671,-12.820839932649037,-12.63321956785747,-12.549169109308982,-12.701895169944155,-12.67178642922262,-12.434520649938149,-12.846280786360104,-12.319089963326162,-12.982683549179768,-12.436743523766822,-12.639105023461289,-12.328711619286413,-12.52586644610811,-12.893844110116785,-12.497472461840417,-12.834381272440728,-12.533564488894854,-12.823868233121418,-12.453413162708577,-12.960403905412786,-12.70435335981079,-12.82426201153501,-12.396253979590709,-12.801152386484691,-12.496526972377405,-12.505815526209808,-12.438412059222117,-12.334495113666424,-12.604923532937947,-12.77524460182041,-12.67768022366046,-12.155000272841264,-12.66451570187011,-12.661923497888136,-12.506591059117303,-12.562992122328026,-12.814060300402346,-12.754185254129156,-12.540486714036508,-12.935247528330471,-12.64810981090386
7,-12.48822103622607,-12.077534753128576,-12.366665040581015,-12.350550219441324,-12.600743368506274,-12.584641118992788,-12.46440040965754,-12.414799442430825,-12.643434328319152,-12.753786512316726,-12.681723708658533,-12.39779552777937,-12.50886023136611,-12.6426194753733,-12.444816226551444,-12.87321408932948,-12.293569515635218,-13.109923576641624,-12.325579328748072,-12.563294002751336,-12.395639543126949,-12.479987588792511,-12.85820839065485,-12.38364662498099,-12.799621820534629,-12.678054377065816,-12.904606942977988,-12.302104792460666,-12.983552657813268,-12.727822297134528,-12.829603856877968,-12.461738496824772,-12.682312523458643,-12.369593610991762,-12.451128780049796,-12.485188995270718,-12.314097360430171,-12.53790925738423,-12.728448371852872,-12.61808250192267,-12.124433902650429,-12.661798036145887,-12.82212663589407,-12.497930243151549,-12.54048372492728,-12.63817274070368,-12.928552246882122,-12.291940662371232,-12.891367689048812,-12.58746904962909
8,-12.532074638853214,-12.178402569649782,-12.439859632465469,-12.45700960940481,-12.47796799266876,-12.608517143590294,-12.460930088558946,-12.50794068712487,-12.631729852902929,-12.701690095018062,-12.698154309741248,-12.450683051709674,-12.56024192170577,-12.497231273018327,-12.529104190833046,-12.73860910583025,-12.305129693069958,-13.132546005440071,-12.426358930418504,-12.444451306120882,-12.58030814240449,-12.404586216716332,-12.663297287540663,-12.63388622608548,-12.972351700190597,-12.650434847118175,-12.951297869011098,-12.502786435918818,-12.8628226597085,-12.701421992949149,-12.806000678444844,-12.396136337491608,-12.568529832608007,-12.395283147743482,-12.47550364068233,-12.446034934020378,-12.30204261755418,-12.433710596834478,-12.740026490480956,-12.66013448661507,-12.07926957763306,-12.546318257080394,-12.880666881436891,-12.59236049175475,-12.583965595215536,-12.714031307263571,-12.800455984962102,-12.486280499907071,-12.68999538071884,-12.39559233726913
9,-12.66644113493369,-12.22782668466495,-12.507464622347308,-12.60038663705654,-12.511591111306984,-12.553135714349438,-12.532722498379176,-12.491624919777625,-12.572267822283532,-12.778120260002623,-12.711134696323947,-12.563550887315584,-12.639895183022622,-12.505893939139495,-12.50171834526992,-12.547646290663607,-12.381861320719215,-13.222840128727055,-12.473300172528916,-12.405642663401135,-12.524168109404162,-12.386219096622044,-12.83893234387441,-12.543695574040092,-12.775496103108924,-12.52548444713886,-12.807231674721676,-12.535700377668912,-12.941189719187289,-12.720027496073689,-12.71826732447141,-12.308832475240854,-12.563769798653349,-12.446015971171391,-12.511667360670804,-12.658900066385684,-12.281947671324208,-12.364396570359096,-12.705616499484524,-12.65230262590064,-11.953043117026366,-12.621997345286772,-12.886945235731256,-12.52267954348796,-12.40246936675188,-12.785551987080558,-12.852775492076567,-12.384070459835783,-12.649839732588536,-12.478786712920344
10,-12.871116774543204,-12.26649474382766,-12.451048263152432,-12.779122681392415,-12.57295632630583,-12.476527997281654,-12.500237513491008,-12.521183993861923,-12.528540160373716,-12.837903934537666,-12.586202900339083,-12.68674744828227,-12.584353039171315,-12.441699175995051,-12.524701019597,-12.658607818446256,-12.49185724058641,-13.176005781519558,-12.415725514919757,-12.310934859324442,-12.65827417663936,-12.428936754904033,-12.800745539178529,-12.546024656118783,-12.659440940319108,-12.543293185155992,-12.729462071109811,-12.54516173842152,-12.952131886418794,-12.658997402009264,-12.872873605643202,-12.24930448110718,-12.469152419999466,-12.487017036971508,-12.422849457552417,-12.501129143234555,-12.329952961613827,-12.2295583875976,-12.779237702953717,-12.720425250669653,-12.037163841424904,-12.517747334243246,-12.979218962674867,-12.397645322833634,-12.3427864753105,-12.718674302223524,-12.991500303526433,-12.56580139896236,-12.714135382960668,-12.410327379524425
