seed,window,F_final,slope_per_1000ep,drift_over_window,resid_std,KL_final,KL_min
1,1000,-71.67855005768908,-14.060997498054245,-14.060997498054245,0.4048561320693991,1.813177744151396,1.8117771064546535
1,500,-71.67855005768908,-12.720380871299376,-6.360190435649688,0.32002342605518663,1.813177744151396,1.8117771064546535
2,1000,-70.20374410346294,-11.420629758537675,-11.420629758537675,0.40813752610977566,1.7897953198816885,1.784048897835959
2,500,-70.20374410346294,-10.171222144865999,-5.085611072432999,0.39644713150955774,1.7897953198816885,1.784048897835959
3,1000,-70.84572511078653,-12.29137047305179,-12.29137047305179,0.48795764657347096,1.7406752832755998,1.7406752832755998
3,500,-70.84572511078653,-11.703701110840901,-5.851850555420451,0.49028077152807914,1.7406752832755998,1.7406752832755998
4,1000,-64.25947907670835,-12.092899874513805,-12.092899874513805,0.515956007441502,1.9849097259920352,1.98437595321298
4,500,-64.25947907670835,-9.845284501599318,-4.922642250799659,0.2635079465400006,1.9849097259920352,1.98437595321298
5,1000,-70.24909084126267,-12.373928033954101,-12.373928033954101,0.3429657996686195,1.887732730740499,1.887732730740499
5,500,-70.24909084126267,-11.232919752028984,-5.616459876014492,0.3292449424993271,1.887732730740499,1.887732730740499
6,1000,-68.88201907897114,-12.87258250186268,-12.87258250186268,0.43068626003098404,1.9387699429092144,1.9381645202261129
6,500,-68.88201907897114,-10.63413871656764,-5.31706935828382,0.3689719355456518,1.9387699429092144,1.9381645202261129
7,1000,-70.34887961010891,-11.43120738307514,-11.43120738307514,0.42928461735451107,1.8550610785591528,1.8540545211829844
7,500,-70.34887961010891,-12.53409029659884,-6.26704514829942,0.3789647366119334,1.8550610785591528,1.8540545211829844
8,1000,-67.82249022990172,-12.037097626288153,-12.037097626288153,0.4370711211238547,1.8654676546076376,1.8627781239975352
8,500,-67.82249022990172,-10.708934452526833,-5.3544672262634165,0.3936133460336029,1.8654676546076376,1.8627781239975352
9,1000,-70.630664646207,-14.304202910118352,-14.304202910118352,0.4360712537598806,1.9192539028553028,1.918099848173884
9,500,-70.630664646207,-15.889410735933344,-7.944705367966672,0.3036454795348219,1.9192539028553028,1.918099848173884
10,1000,-72.0766944347386,-11.618139681979546,-11.618139681979546,0.467332549532808,1.7984561974439026,1.7911959032800386
10,500,-72.0766944347386,-10.461273725717291,-5.2306368628586455,0.42098841153370176,1.7984561974439026,1.7911959032800386
