epoch,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50
11,-50.25841889519485,-49.25638432398339,-50.204172901689255,-50.39577063892473,-50.25383058177327,-50.43677052795609,-49.94752699498874,-50.144358717885375,-49.76186154462943,-50.04932259500416,-50.12217650238045,-49.979978799083625,-50.20555239774902,-50.053898164313786,-50.04200155684895,-50.29463750607219,-50.189559903285726,-50.39598953992869,-49.76706254605335,-50.18083430260149,-49.845756802968026,-49.94642392508011,-50.54465783320414,-50.05917701043051,-50.45149919405879,-50.12522018936672,-50.12628725234177,-49.98767421852636,-50.23692065221052,-50.20166914473737,-50.33460542085477,-49.93131369817901,-50.09101659779673,-49.56727739610616,-50.10093208255248,-49.88327436314046,-49.86620568958145,-49.47258482384066,-50.41128705380071,-49.92316136732867,-49.71174737336273,-49.98363233513346,-50.60254884957122,-49.75513276999631,-49.93088409262918,-50.593467680976495,-50.71177220664727,-50.04106642494848,-50.13587074066628,-50.08708033308022
12,-50.29697028062622,-49.21014075304991,-50.20694085671109,-50.30489639329222,-50.19841372161051,-50.32860135792215,-49.772575522665335,-50.14769304811721,-49.81860093575511,-50.021024287932825,-50.08716097438501,-49.9798544894578,-50.172985246853735,-50.01474982528713,-49.92281428882104,-50.33433852711357,-50.18685315108618,-50.339342498817,-49.57978634969384,-50.2353740321269,-49.98326343575695,-50.001037459488366,-50.47639195948632,-49.93709775336991,-50.43487372112431,-50.26785885087438,-50.26446261041727,-49.9378225161389,-50.05540474529009,-50.22395834785814,-50.45776693777624,-49.87490808298215,-50.260665482220446,-49.31482290465696,-50.17803536571232,-49.79782731278469,-49.74589969977325,-49.51414166829491,-50.37409458035647,-50.03805925113464,-49.751945964685056,-50.00164823608628,-50.52275081853415,-49.59992620298056,-49.97742531246957,-50.29131345303647,-50.81634401101816,-50.05539678765285,-50.08449848623488,-50.1052425185076
13,-50.14181923800193,-49.14469156165824,-50.24327372673629,-50.42491325204018,-50.12738642249312,-50.2609787716629,-49.51367877452715,-50.14551093799018,-49.97650960446183,-49.83945000256947,-50.1607941732309,-49.87609149246192,-50.14133489472469,-50.12307433404327,-49.90856052056967,-50.253918920749925,-50.019529386009495,-50.463730609629,-49.56681161611961,-50.16158143274316,-50.07364377637074,-50.00591042402304,-50.46607470663537,-49.68378862188767,-50.5185432588458,-50.37790006773507,-50.219609129529225,-49.78927664175384,-50.1305620441252,-50.28588551480277,-50.44290625881472,-49.81598267706284,-50.12130299575427,-49.48035445200463,-50.29560648796257,-49.69663642342563,-49.67735061627201,-49.387173376253294,-50.46244966242931,-49.94796602152237,-49.605344253715664,-49.87531346226498,-50.48761017006717,-49.70093880607472,-49.887829237083885,-50.27274325515251,-50.76118516971261,-49.93203311284266,-50.13725908806249,-49.99303310525579
14,-50.12960491297528,-49.30384074628889,-50.067197692149215,-50.47997938536446,-50.19731537322796,-50.29928342931879,-49.62648049247732,-50.03941522786131,-50.04664851642786,-49.74081633218766,-50.05473200935957,-49.75423287983666,-50.21092584090715,-50.129719596803206,-49.78867534380996,-50.0971459649094,-49.91112858069276,-50.46475314121817,-49.528636521115246,-50.15034755227216,-49.9513584047526,-49.997105013196126,-50.50876331130867,-49.75184858256508,-50.41458655482281,-50.219102562016005,-49.935416836948,-49.76715018465488,-50.26907666674944,-50.4446394418871,-50.33429114969754,-49.85110702021826,-50.17142311267022,-49.55396408108295,-50.31483051776781,-49.788596083336,-49.66313674547686,-49.42484166522529,-50.44661381626234,-49.7572623727226,-49.78651351667944,-49.85896965017186,-50.412054332449,-49.75024606443674,-49.90129113933179,-50.27030856780172,-50.65216366158596,-49.861830286866514,-50.19035719420499,-50.116001282515406
15,-50.12604140138869,-49.27447531386043,-50.05950782076096,-50.42034298296158,-50.16449679443493,-50.30031994905579,-49.493974538429605,-50.07418304291557,-50.00726644912774,-49.91237019731824,-50.08715970601617,-49.60620549344742,-50.08872622942673,-50.01170657469976,-49.767820009448094,-49.97731591732315,-49.82807320667961,-50.32845231946053,-49.44759031101571,-50.22057409418109,-50.00383786708525,-49.96495048195835,-50.50840823829299,-49.77468421779691,-50.32695300666306,-50.291178440154326,-49.85894285698596,-49.73762075634213,-50.21545561291224,-50.45701663404061,-50.19552556256895,-49.9249053486362,-50.01327002925114,-49.59915053414732,-50.29993079644789,-49.74790255712338,-49.49279284217306,-49.39687231251549,-50.52098552736034,-49.65054072951588,-49.90404862004681,-50.04453717906524,-50.55523154452917,-49.64602194707701,-50.00154152819361,-50.26891499481216,-50.63322686346636,-49.8095862372408,-50.15753513170117,-49.87720728660114
16,-50.21237958624734,-49.34287192303213,-50.00198072578848,-50.33292815200561,-50.13216606381583,-50.19981692872166,-49.62056931885855,-50.35130225756054,-49.9219818583118,-49.89234546224907,-49.85740656362136,-49.6588803246865,-50.182875811175855,-49.87274846554158,-49.750791882263606,-49.91975276890914,-49.82464351593672,-50.33155745525931,-49.565208320926,-50.23179800362869,-50.14030176119953,-49.87218271095771,-50.29423490261889,-49.86129535025385,-50.543396042120186,-50.38242509066321,-49.923351023793856,-49.814093202940185,-50.449685668058095,-50.27768046238733,-50.22929880326263,-49.80197702785222,-50.21916797940769,-49.7672892720201,-50.38928165148241,-49.89466199618327,-49.420227554482665,-49.23933169846487,-50.62605079282813,-49.718132416752525,-49.96562835640453,-50.08454836483352,-50.52902561404352,-49.67407617087941,-49.79426198757901,-50.216692730271696,-50.52963251856231,-49.77634462332371,-50.013017886409095,-49.878170026099646
17,-50.073126470111326,-49.341771047555646,-50.01974348972539,-50.41402728491399,-50.08334757503214,-50.2196880393484,-49.53418108536584,-50.4941262126601,-49.94537019830869,-49.690273972114,-49.99276649055389,-49.69189581293481,-50.16204082461165,-49.8345630081519,-49.50799736189244,-49.84587426247375,-49.78875951848866,-50.28247697287437,-49.41300309424051,-50.26972559030495,-50.13979719783182,-49.76808090016697,-50.10908574066451,-49.75284827588738,-50.48308866282713,-50.236874331938665,-49.92228943331226,-49.74714278451617,-50.56253961874472,-50.17196427565096,-50.086878095572445,-49.70175417786284,-50.133257319807406,-49.82133983049674,-50.24692030553614,-50.05942942767847,-49.51889912628511,-49.30365104459991,-50.50185513258474,-49.6836469430431,-49.810176698024094,-50.0832301504599,-50.63071331504364,-49.63562749119885,-49.8936856337544,-50.2902644797724,-50.64253865939716,-49.7282521075741,-49.85723749116133,-49.79176860203248
18,-50.02179418106945,-49.48851622579087,-49.96799717308164,-50.31380996713085,-49.94059818834238,-50.09798675093536,-49.58698670534877,-50.600537295496295,-49.821395721590605,-49.68568778570185,-50.05925093058436,-49.69242376546415,-50.313729837964544,-49.92994613860892,-49.45609848852745,-49.80234575740224,-49.7903728035872,-50.3539736042831,-49.26223777156502,-50.30854801943474,-50.13971368471681,-49.76371686761169,-50.28813995175841,-49.81610074707416,-50.2325739600764,-50.27242432120566,-49.85761492747889,-49.7179921549688,-50.58130432566037,-50.032866614243865,-50.2661253691881,-49.70870283822308,-50.11473104467843,-49.94167886760187,-50.33715389433065,-50.00676899007625,-49.60254993704535,-49.21558800347418,-50.4510770667136,-49.627085031683286,-49.795231195464304,-49.96096155767809,-50.64728172297251,-49.619183683820246,-49.84200240085033,-50.32534671364023,-50.64243459698732,-49.81375798182174,-49.81184546741464,-49.771199411373146
19,-50.00005657225119,-49.40383429980867,-50.17333951384471,-50.202047524796576,-49.95623316433457,-50.05783597626226,-49.585121500446974,-50.54845605200745,-49.81972151218282,-49.59450474144415,-49.95026184464991,-49.71143343146302,-50.510761380570365,-49.86126230597903,-49.58966552481006,-49.87219322343637,-49.70445557001688,-50.38780891966867,-49.2914867094451,-50.31980180353916,-50.29729227885895,-49.725516390598415,-50.43461902742841,-49.7972678438517,-50.26569559002755,-50.28388111815806,-49.819359737518205,-49.65031403422194,-50.623980115245146,-50.09042471245243,-50.21187118440668,-49.67558978651717,-50.10159004304499,-49.87568056313275,-50.48314195470183,-50.130466759750014,-49.59738818977336,-49.14592406915077,-50.54175438566303,-49.57262616048491,-49.77633378297582,-49.90694412182015,-50.54002636579003,-49.519555483397056,-50.08525955960332,-50.22025521570375,-50.5700105511782,-49.55969225141895,-49.72455575473085,-49.70393553703311
20,-49.99991520854751,-49.48862584392472,-50.04696994757607,-50.4036369170221,-50.082251824382325,-50.04243611567767,-49.59459890782126,-50.620479055221445,-49.70143522523309,-49.770208414143966,-49.74656545747078,-49.63469030753365,-50.42348839303073,-49.83316917446978,-49.67137573704928,-49.85623008124081,-49.58311291548692,-50.30348373758923,-49.18560540932532,-50.249287877279095,-50.24512737134961,-49.69117295393669,-50.54081814749009,-49.83017839841259,-50.16471002491965,-50.1654706222066,-49.85948926240504,-49.74691923055508,-50.52427304321341,-49.972565343903,-50.23032307929815,-49.50341568893345,-50.18697073273047,-49.815722860608304,-50.47699524260096,-50.19481826154555,-49.69815872227409,-49.14567007880479,-50.58185219775199,-49.672763298061504,-49.67325033807521,-49.91242972023127,-50.54909886060725,-49.55203250071995,-49.998788482637735,-50.20854097064591,-50.43058999754312,-49.55782509722815,-49.685516896699006,-49.629445683557805
21,-50.19682234450877,-49.46903045152677,-49.82148820651557,-50.275835822193,-50.16528586174145,-50.100043530368616,-49.53385282795517,-50.61965319310273,-49.4848426303191,-49.619338871406384,-49.741551406964405,-49.60190251038347,-50.48512145662142,-49.71316601547879,-49.57673127084114,-49.82317939368455,-49.64539671222706,-50.40876019654914,-49.227195308083886,-50.19783727293395,-50.32479137302177,-49.62253367924246,-50.46098195911911,-49.8094261410668,-50.18155404473236,-50.27323383537275,-49.89442968282757,-49.71870175951719,-50.53621516763813,-50.01386830999004,-50.35245766783388,-49.35606582573614,-50.20505403566585,-49.793832230645656,-50.314822890835735,-50.13193457872254,-49.60908708257565,-49.14677664802318,-50.57156509731321,-49.87866901041215,-49.56903398302669,-49.946152039903424,-50.63569390118159,-49.66812150502424,-50.0164818921609,-50.10423400216642,-50.48688646494557,-49.72416750334237,-49.65470644548021,-49.57497529189529
22,-50.215431754209234,-49.46026607087953,-49.68524304364134,-50.19419552107657,-50.05647222856559,-50.06849285448549,-49.5159029497618,-50.66118558574195,-49.52631031177466,-49.71117333738951,-49.80989982841188,-49.66267839412489,-50.29469647414204,-49.54539060545528,-49.50784357627561,-49.75943706897071,-49.67270764416192,-50.48611962834265,-49.19095690392088,-50.17539205432463,-50.21739691689304,-49.70563702963968,-50.47786163239842,-49.84283909026249,-50.30895773824,-50.16799088542824,-49.90478193738111,-49.84525236805256,-50.39097874038176,-50.02480284750798,-50.42498474995486,-49.50277007718008,-50.042623603401,-49.83045068712031,-50.34512501426633,-50.15063914186883,-49.74210972487984,-49.28082428276884,-50.4018736307483,-49.84417878847574,-49.499384423550666,-49.859819923468834,-50.52575985777528,-49.53375923376379,-50.02803613539466,-50.02347943006728,-50.50363132415179,-49.7620742618346,-49.74009953527428,-49.509543142958734
23,-50.18038255823637,-49.40903239174174,-49.768020080641854,-50.11040063360242,-49.95531415373616,-50.00950133493399,-49.60047438784601,-50.68121739471498,-49.64960852910304,-49.57224553989032,-49.90079484373975,-49.73917214510407,-50.2025541895054,-49.61238209819991,-49.55633330254817,-49.68523736162855,-49.823185324561926,-50.50484994536789,-49.26909923419065,-49.9272063721217,-50.25169900795852,-49.67425803899672,-50.56018956857628,-49.94388661268066,-50.272448205204654,-50.11169061264576,-49.85186242281063,-49.83884113456923,-50.10359625845956,-49.97688182855868,-50.15557843020329,-49.38896829621161,-50.007216198494746,-49.81155571590761,-50.17307712737208,-50.22537463408288,-49.73913320754207,-49.46513048093029,-50.58117622116053,-49.67792815929388,-49.47627571931727,-49.90599894268715,-50.350274615135305,-49.513129907439385,-50.02979614753954,-49.86655301847556,-50.68534923402965,-49.58953366812569,-49.88675104274731,-49.36078167851297
24,-50.2653189870228,-49.290435481819145,-49.7516368263128,-49.958308153063314,-50.01196519768999,-50.162270269405305,-49.536274447736766,-50.70599855057372,-49.62958894678899,-49.52138967931478,-49.89974052364972,-49.62169264839285,-50.16715337167936,-49.68346840412684,-49.55100688672428,-49.72774025700892,-49.95951330759775,-50.61043133580432,-49.34984016051635,-49.854591760466526,-50.46352851149927,-49.62058023440526,-50.61713160780086,-49.94047232642028,-50.21286765362253,-50.09121767689789,-49.84553221779557,-49.94217338471942,-49.97304521605249,-49.86663753646675,-50.17578360197539,-49.520304533483845,-50.094700016305104,-49.89371253728185,-50.13573770998815,-50.213809303635855,-49.753936187185325,-49.37277713319983,-50.62934341142872,-49.51941407969033,-49.46749491110789,-50.11178053419515,-50.26064226786488,-49.56240084450432,-50.11168039860936,-49.72223710093961,-50.43007420513342,-49.55583410694997,-49.89101102670384,-49.34335132464153
25,-50.331908276251234,-49.44587325489492,-49.79569804575234,-50.02661149544061,-50.15122710450951,-50.28255922511442,-49.6429702714076,-50.81895303051559,-49.65093531008671,-49.53619207807692,-50.10487463245892,-49.55396872467517,-50.13974642862898,-49.61973900210487,-49.73356864165569,-49.74411606436879,-50.08182812023964,-50.55485108673192,-49.3808399169442,-49.820906516608986,-50.48655755755223,-49.65279987572758,-50.71051173112343,-49.8561580605237,-50.19422218423525,-50.00385660701362,-49.89295162562558,-49.8237043223316,-49.856784592032895,-49.903103198195,-50.15544433932406,-49.436380050371326,-49.96908513137816,-49.75290016909267,-50.14834863928972,-50.11533247074194,-49.70084984612962,-49.47418219511458,-50.76260709592445,-49.520521302394855,-49.522100633243575,-50.16241275635418,-50.27895327894178,-49.61244647918207,-50.11520749412464,-49.65991013137077,-50.35869662129021,-49.50258540465789,-49.890521439221146,-49.48127041227968
26,-50.41111632800115,-49.339423445581374,-49.81185444338461,-50.07130374639783,-50.07287353286527,-50.31233091084571,-49.732151066533405,-50.6548866433162,-49.68085325568671,-49.50955750379614,-49.94342634201959,-49.69359767180802,-50.08711489310407,-49.49605766009728,-49.8154682737724,-49.72542406264488,-50.09733986706589,-50.65099215319752,-49.413672033262365,-49.80575585649753,-50.52263482206504,-49.58578614044566,-50.67717693515549,-49.95862831933798,-50.159099743662026,-50.08104351044566,-50.013339599594254,-49.947395382048406,-49.916509395509024,-49.8172703035161,-50.11981193424042,-49.29534642526791,-50.003428095720544,-49.8285088470185,-50.19229252440502,-50.08230232743842,-49.748506476699006,-49.38676477650232,-50.61273426061469,-49.47068272080038,-49.58808202242709,-49.84589107959812,-50.15193934557632,-49.62935222367254,-50.26176913796859,-49.62390147105842,-50.32667922396029,-49.530598065843535,-49.88852840473266,-49.51853528668656
27,-50.40686748302159,-49.240591950987415,-49.815010151905376,-49.97990050258275,-49.99630154173816,-50.23526901116711,-49.75474991610013,-50.38589006877017,-49.76066150452559,-49.50938360617315,-49.88735312499442,-49.87573713132537,-49.92256068229567,-49.7024564281073,-49.79992696205203,-49.77993767501009,-49.967303967645634,-50.57440262849149,-49.37825700730373,-49.78825357031429,-50.57473901343495,-49.75534709197864,-50.58417145203725,-49.80962590087713,-50.1766676937312,-50.13474589912322,-49.961076093582186,-50.07382182541654,-49.96040625196629,-49.861213393173735,-50.19309153691763,-49.146032437630886,-50.07619442344125,-49.83908684614935,-50.2072777473718,-49.94411714831868,-49.64550007807029,-49.36638427395177,-50.79907226111281,-49.43765251559481,-49.80637151873154,-49.868942684289394,-50.11832212773733,-49.67588342337951,-50.208257010969305,-49.73863077689614,-50.27583249763567,-49.56888782136799,-50.060306325353054,-49.56042514840192
28,-50.451961241162266,-49.148136958127246,-49.92925454768978,-49.8707479265702,-49.92592006479406,-50.290042741627616,-49.90915354313688,-50.26063763973815,-49.73577181726712,-49.57795858719484,-49.91740531441546,-50.11686273168796,-50.09665313845582,-49.84771306959183,-49.9499819068283,-49.66686741625098,-50.04053416281483,-50.36725257011001,-49.62418398500674,-49.909488003093166,-50.55488386213227,-49.65456955322952,-50.606410490104864,-49.890859762404446,-50.10817219456995,-49.94278160997924,-49.84228697266538,-50.10740674586366,-49.88164287873334,-49.84556483813439,-50.088156289113165,-49.12537329071195,-50.06095324133014,-49.65960182600151,-50.19144734509893,-50.0335100628173,-49.47263783579521,-49.43744023409207,-50.63972734824615,-49.32941456980669,-49.70276728137544,-49.80705439149808,-50.00616497194499,-49.52378962980027,-50.22383868533686,-49.74173109924178,-50.12999402490216,-49.73347621050048,-50.20060542763323,-49.57121688725681
29,-50.49847253808522,-49.340792743594655,-49.98402983556692,-49.85181010257955,-49.94885832384031,-50.22196117207791,-49.949630814396485,-50.2015146329397,-49.5943837826029,-49.37233903067997,-49.95220343477667,-50.02724000174811,-50.18617774072941,-49.78852296408391,-50.10391847974614,-49.46925688042893,-50.10833949511765,-50.443497441546455,-49.458138103951526,-49.88978017810115,-50.4137824681954,-49.71701447611637,-50.5922164065175,-49.828991155791606,-50.27506199455326,-50.06112510582401,-49.70489011657762,-49.96638049038182,-49.92866103655772,-49.990728046453285,-50.04555352628604,-49.14364757368509,-50.06714986969097,-49.757529502696606,-50.18718003557396,-50.0479729650374,-49.39110610903359,-49.49191858683729,-50.51408615469926,-49.26690306112688,-49.72024655585582,-49.76819170719962,-50.00561923680947,-49.56675383361527,-50.17125799769688,-49.76454904576464,-50.08057827013036,-49.61409221895474,-50.15863279024055,-49.53232393645966
30,-50.47480161595912,-49.29158846634915,-49.90029925887158,-49.640308916601896,-49.970295669123495,-49.99188348114744,-50.02126776869982,-50.338878895061626,-49.604244306791394,-49.56363112839493,-49.898924065297386,-50.06237636278001,-50.22047410661449,-49.87463627175583,-49.94815727823782,-49.50267262444155,-50.10955601554683,-50.68010569796225,-49.39153359686466,-49.90238733162404,-50.38127923475501,-49.54720883371305,-50.503699688925664,-50.02322498394173,-50.30655663367074,-50.0084666991665,-49.70000871448216,-49.91301125936023,-49.88452946540777,-49.9640829045873,-49.95787160442954,-48.96360671614268,-50.0096243545901,-49.5057539341378,-50.11731129321084,-49.93663952999997,-49.40733520272755,-49.36308677337544,-50.4048855246639,-49.179941421097,-49.79901464649223,-49.83787140880285,-50.00516630816624,-49.55502868904205,-50.25246049234143,-49.78798076321564,-50.24742287175194,-49.6123202491164,-50.29716316979558,-49.725130719192514
