epoch,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50
1,-6.372861131853076,-6.237451307446929,-6.643499872684402,-6.249783620815509,-6.351086993903529,-6.547047133441634,-6.313411631225463,-6.415089802308593,-6.294386823079823,-6.533766892477592,-6.38346941754049,-6.44728480738113,-6.418122579459783,-6.437476000903508,-6.062289718924717,-6.561918307641662,-6.484591366806206,-6.332545733833443,-6.282271916513751,-6.304491770688174,-6.426489385289841,-6.54946065967436,-6.533738815236748,-6.569446239733266,-6.607435409088979,-6.315712436343015,-6.45614648981775,-6.393039399194702,-6.630198828611852,-6.461121246129244,-6.65194486462666,-6.580412395413315,-6.368058943802947,-6.193406597701147,-6.447733066823753,-6.206556431289548,-6.42637187958622,-6.378890805058963,-6.678665087504377,-6.205700683094962,-6.4577500647351815,-6.671442586650709,-6.421269459650423,-6.268445109616531,-6.438557863046309,-6.463146984534826,-6.587341072174038,-6.328302904225447,-6.2767052146294064,-6.626621307913299
2,-6.395751062062479,-6.038773717859085,-6.52317644858845,-6.295451264367917,-6.375137872825584,-6.532529753331236,-6.27020178901282,-6.346830944113181,-6.160370925889765,-6.365402308227405,-6.377109145144302,-6.327415903295425,-6.280295688857788,-6.56496850220235,-6.091972568452859,-6.595706658695685,-6.41711777680127,-6.292336132043533,-6.334089708262929,-6.235452608533902,-6.444817319020371,-6.579039991688531,-6.697895434537947,-6.469058626249119,-6.553908942309185,-6.369082547986143,-6.389390930739972,-6.391361855947487,-6.611499337280268,-6.4216725594559545,-6.625939790437175,-6.503009125737004,-6.283595282880819,-6.327497472922272,-6.34926148565325,-6.117952020139291,-6.386768208210336,-6.396580388433166,-6.612202980405725,-6.162370112393377,-6.301699737383511,-6.739696455548438,-6.51467602517015,-6.180811584786084,-6.537465396873256,-6.527501550222511,-6.536173940129107,-6.373530259098255,-6.254964116657459,-6.437543599355178
3,-6.4380542393381,-5.946173709103047,-6.448002283442113,-6.227635431555044,-6.616017246629657,-6.641520158810498,-6.233654740202241,-6.280227379825853,-6.184783729637792,-6.4873591609082215,-6.318811493356751,-6.33729235112857,-6.281621696248559,-6.363811573114536,-6.131713186141602,-6.481797152384459,-6.3455168145143706,-6.327206832842744,-6.379642224708127,-6.298655477403281,-6.4308113893815495,-6.484571475523712,-6.594701945287716,-6.317362745104277,-6.491438641577814,-6.167716625196071,-6.35528670220319,-6.339184407879715,-6.423812000151092,-6.326326379099614,-6.527429333253768,-6.433188519102526,-6.387915526338854,-6.191615726410038,-6.352254295365969,-6.193532715358483,-6.33359531998623,-6.352902135456566,-6.464553191825077,-6.190312646208591,-6.187336821911904,-6.640958750151031,-6.376231834176938,-6.211333468105511,-6.458339567475491,-6.569115735022508,-6.400031651230509,-6.298336174092557,-6.340292763442391,-6.468490008749718
4,-6.489978883246446,-5.895636277138287,-6.133881797329007,-6.199387418380116,-6.477014632737657,-6.579307531732253,-6.168778862942636,-6.285247209546391,-6.283851329610261,-6.4389303616457125,-6.406903118066341,-6.500405010377952,-6.229694971746533,-6.272278327526538,-6.186371181188363,-6.3294935965414085,-6.218555212753346,-6.328672859525954,-6.164911429258122,-6.389865911749991,-6.3986352029110325,-6.469801382335945,-6.448348349144416,-6.123303545480074,-6.496733218437011,-6.280821839923321,-6.28165614123125,-6.320711446773334,-6.277166924284721,-6.108464275476546,-6.489391059233134,-6.427191448406759,-6.536021692368305,-6.058256283869079,-6.434187564290298,-6.234052711314634,-6.196877139303198,-6.208037527483703,-6.492991056001432,-5.999393536975841,-6.038261925193765,-6.4111189741002095,-6.406771984856205,-6.201066085730335,-6.533122432279821,-6.397059082072402,-6.434566442382947,-6.293727693708477,-6.407913273401567,-6.458809905808028
5,-6.477247359014208,-5.873920144621355,-6.031731515573037,-6.264629436556288,-6.495170078918648,-6.413153686187337,-6.1979929124473125,-6.248620545403798,-6.403496861184229,-6.608285350703707,-6.4037121408606,-6.372330212184541,-6.268012388629538,-6.320421958922302,-6.243475774246367,-6.4240158424239375,-6.212277436576755,-6.340746830238227,-6.288715837193044,-6.4693779119106765,-6.465990577763511,-6.267270614928207,-6.540374855656373,-6.173649497228963,-6.466577759045672,-6.231532318746418,-6.3029753542657,-6.146720108787322,-6.596785756021507,-6.195951571423974,-6.383163904400953,-6.276143029562609,-6.391824416965981,-6.171454625803828,-6.234170072589655,-6.214049822620386,-6.1610971045875145,-6.2445680885314765,-6.27317136153084,-5.991630973163553,-6.051023542604171,-6.433742369650712,-6.298208782092623,-6.243854723326478,-6.488987339216759,-6.337264081825655,-6.259665984678072,-6.271477610294228,-6.4273697796813085,-6.644952209240196
6,-6.407151021505285,-5.941175541004212,-5.982821803805188,-6.244881263493179,-6.570820208153316,-6.271092465053542,-6.235804682865024,-6.180111513740156,-6.361273339061088,-6.41384935214536,-6.431508391734051,-6.2944450803315934,-6.312016910336318,-6.2604089157205225,-6.201793000964034,-6.469215232404001,-6.130151306234513,-6.33655118823348,-6.304476149607051,-6.457871935736896,-6.377113937389572,-6.195114488837594,-6.513884577768305,-5.991907009462294,-6.368311583756771,-6.279604877565947,-6.361460341958665,-6.169909791759955,-6.5092189239854905,-6.292588118619014,-6.414936674758013,-6.0177596737484205,-6.428675004941364,-6.1210758453187015,-6.27689153565663,-6.20654930469589,-6.117585445761294,-6.23991910692448,-6.246349086276041,-6.13653343175672,-6.048962055789459,-6.387378355156291,-6.475165763409681,-6.260673498960729,-6.5777853354518205,-6.266499744870213,-6.280876895515136,-6.322346438767356,-6.4799249030890165,-6.518298025464387
7,-6.357194992725387,-5.954858196231819,-6.02632658747978,-6.184445299824449,-6.489919158598967,-6.0891953236768845,-6.127513381437452,-6.1762871894387406,-6.404217418869874,-6.377927907479025,-6.48575623717269,-6.1871635751083325,-6.080488692535109,-6.160756365652681,-6.234072745553969,-6.38924609953111,-6.102510914025279,-6.443585623340358,-6.143217441250168,-6.400958553254739,-6.286136061637087,-6.188783741971265,-6.521884060051073,-6.04037076833821,-6.372723592104276,-6.321938575381083,-6.46699569111011,-6.276227035306152,-6.399332438857486,-6.14988750614368,-6.408169970187035,-5.967797224688372,-6.417995366536937,-6.268174756890066,-6.257291914804022,-6.147593490547852,-6.183816369096268,-6.123346910505927,-6.3684031466326605,-6.169508411446783,-6.000077269502645,-6.277319558355736,-6.655389034409254,-6.222668607278885,-6.339296157112508,-6.105665827889634,-6.422981985794753,-6.248028592849687,-6.584626136533764,-6.5905360087903615
8,-6.210111747893336,-6.00359244357538,-5.998500394232837,-6.129070984566639,-6.297431013219999,-6.119687953025826,-6.111908642102676,-6.256291002288881,-6.357337579101604,-6.216011090709392,-6.442239773216489,-6.044735003037355,-6.086205604525686,-6.12101878982957,-6.347848856474146,-6.318271693499122,-6.097039224696657,-6.359014486631277,-6.226361828731018,-6.394305205955534,-6.298968273540145,-6.258128800408043,-6.313483801775408,-6.065589751453697,-6.456439582335629,-6.401415462838735,-6.439630724832535,-6.406971667761545,-6.370908933683934,-6.205462908366541,-6.284824002336554,-6.021694402874151,-6.289193167885638,-6.25585072884826,-6.0423520547576,-6.191464924543855,-6.169357004754645,-6.151864393367553,-6.322981119379176,-6.366891953124852,-6.014403441680392,-6.292668589930622,-6.651883380343134,-6.303376760099415,-6.276268761468821,-6.127000954502699,-6.280180335858828,-6.242946200814358,-6.464039552195108,-6.38877086904797
9,-6.3024618632294205,-6.115902551077775,-6.0468109738659725,-5.976154324928288,-6.535445271042152,-6.049448064314704,-6.323791222206317,-6.31140163394379,-6.274028198148954,-6.102444125819333,-6.382373791648307,-5.978386052408097,-5.9773620830580665,-6.134601706164462,-6.349101592412057,-6.255318177170013,-6.154174238621508,-6.241995005418758,-6.284320557068686,-6.359537679282414,-6.083407609244536,-6.26684781901629,-6.26424066160966,-6.168202637808035,-6.447929514058606,-6.360983241277759,-6.21517031881947,-6.318452988605159,-6.41125879927755,-6.205979054618578,-6.34464651437102,-5.997770924304192,-6.185423024051615,-6.180123891833045,-5.958011703062748,-6.32725247722844,-6.153357112455809,-6.151712104937091,-6.362641308220946,-6.464123516805214,-5.969551253221858,-6.336343530556019,-6.502512552385403,-6.1828016960291095,-6.208845660272646,-6.042957325786675,-6.213840264351891,-6.23725278833547,-6.329107457875228,-6.487031776396168
10,-6.396699391364736,-6.110866081593112,-6.172669381105173,-6.03328134931906,-6.395477961926613,-6.032362396820593,-6.295476047049415,-6.301217738179218,-6.208769683120545,-6.172672114454009,-6.338688092833669,-6.077351466543413,-5.947026143521687,-6.180807117033586,-6.41584808860634,-6.2691648703075,-6.109175289552074,-6.260827226265363,-6.179631743088953,-6.232835919952361,-6.310522569900891,-6.268003041567988,-6.248518902333336,-6.090677344421684,-6.364629209459736,-6.235421781109292,-6.120677682860614,-6.297497193760724,-6.387728179475445,-6.192044883790178,-6.454361791957625,-5.898317669305548,-6.141723224979395,-6.280999066079233,-6.010157051602208,-6.213330882315226,-6.144219781794031,-6.115092197951174,-6.24772193545839,-6.446819279011038,-6.068552370995741,-6.287059580444127,-6.694995505629256,-6.180025013128676,-6.290497258932256,-5.903829310352801,-6.171108496080565,-6.109325710160151,-6.3636629401834295,-6.372232037223337
